Company/Bond,Net Debt/EBITDA,Total Debt/EBIT,Net Debt/EBIT,EBITDA to Interest Expense,EBITDA-CapEx/Interest Expense,EBIT to Interest Expense,Interest Expense,Common Equity/Total Assets,Long-Term Debt/Equity,Long-Term Debt/Capital,Long-Term Debt/Total Assets,Total Debt/Equity,Total Debt/Capital,Total Debt/Total Assets,Num Rating,Market Cap,Industry
51,3.5796,7.5464,7.1192,4.0506,2.5529,2.1646,158,32.1264,66.6116,35.7073,26.9888,86.5492,46.3948,35.0669,1,14179.6875,7
51,3.1579,6.6436,6.209,4.4872,1.7919,2.1346,156,33.9588,60.8166,34.5005,26.5438,76.2776,43.2713,33.2919,1,13218.1997,7
51,2.8934,6.4561,5.7845,3.9116,2.375,1.8639,147,33.1204,55.6827,33.4625,25.5096,66.4034,39.9051,30.421,1,14313.875,7
51,2.8322,6.1775,5.7836,3.6471,1.1337,1.7124,153,33.776,52.026,32.3651,24.3095,60.7471,37.7905,28.3844,1,18489.6375,7
51,2.885,6.7665,6.4018,4.3287,2.8138,1.6503,143,33.1943,52.8189,32.6243,24.407,61.9008,38.2338,28.6037,1,12943.125,7
51,3.4834,8.3786,7.8066,5.6341,2.7482,2.5935,123,33.7466,54.8394,33.0699,24.7144,65.8289,39.6969,29.667,1,20758.2753,7
51,3.0872,6.8529,6.5751,6.2463,4.069,3.3881,134,34.1588,54.5847,33.5516,24.8762,62.6889,38.533,28.5696,1,19869.0372,7
51,2.5461,5.477,5.183,7.0071,3.8811,3.773,141,34.0426,54.9306,33.981,24.8447,61.6508,38.1383,27.8842,1,23331.2625,7
51,2.1223,4.7626,3.925,7.3053,5.3841,4.3817,131,33.3735,51.6639,31.5464,22.9801,63.7711,38.9392,28.3654,1,17681.4,7
51,3.8324,7.0806,6.5764,7.1474,5.1001,4.5577,156,29.3346,78.1545,39.6377,29.0917,97.1719,49.2828,36.1706,1,14366.6436,7
51,3.3568,6.1425,5.6815,4.4568,2.9146,2.6007,278,29.261,80.3012,40.4076,29.5357,98.7281,49.68,36.3133,1,13810.1623,7
51,3.0662,5.8864,5.4087,4.4343,2.6021,1.992,251,28.5782,83.2434,42.2205,30.0363,97.1634,49.2806,35.059,1,19651.2188,7
51,3.0315,6.1948,5.7038,3.0184,2.2982,1.2684,272,29.1564,81.0234,41.6713,29.8968,94.4348,48.5689,34.8455,1,17426.64,7
51,3.3163,7.1982,6.8177,3.0618,2.0538,1.4,275,28.5544,88.953,44.9724,32.5162,97.7948,49.4425,35.7483,1,17243.1,7
51,3.4548,9.0366,7.7841,3.6426,2.6303,1.6255,235,27.5533,95.4912,46.7894,33.9688,104.0872,51.0013,37.0266,1,16790.7195,7
51,3.6884,9.3477,8.4948,5.3469,2.8333,2.1973,147,27.6811,93.1643,46.5074,33.5073,100.3216,50.0803,36.0814,1,19432.56,7
51,3.8009,9.2205,8.5414,25.21253641,16.19310997,20.83192346,126.3117096,28.0887,92.2534,46.706,33.6832,97.5193,49.372,35.6058,1,20760.9275,7
51,3.639,8.3023,7.7528,4.4774,3.2772,2.4422,199,28.4068,92.5241,48.0585,34.417,92.5241,48.0585,34.417,1,21014.2765,7
51,3.567,7.8475,7.2312,4.7151,3.4332,2.5269,186,28.0055,89.2665,45.8375,32.8766,94.7455,48.6509,34.8946,1,16029.3032,7
51,3.5972,7.4954,6.8782,4.3679,2.2663,2.3316,193,21.8217,122.7136,55.0993,38.5949,122.7136,55.0993,38.5949,1,16754.127,7
51,3.6457,8.2739,6.9977,3.9402,2.9741,1.8043,184,21.1703,128.8702,55.7069,39.9242,131.3362,56.7729,40.6881,1,16186.8198,7
51,4.301,9.4832,8.5939,3.9588,2.6359,1.8351,194,22.3999,153.7523,59.3769,42.0544,158.9431,61.3815,43.4742,1,17121.8164,7
51,4.3711,10.144,9.0965,3.7794,2.4265,1.7402,204,22.5042,152.2191,58.794,41.8846,158.9025,61.3754,43.7237,1,18745.2078,7
51,3.9538,9.1772,7.7815,5.773,3.2011,3.5135,185,23.1865,136.4236,52.9611,37.8607,157.592,61.1789,43.7354,1,20757.465,7
51,3.9901,9.1763,7.865,3.7551,2.4273,1.7092,196,23.4004,139.8642,54.2817,39.1737,157.6639,61.1897,44.1591,1,20525.6825,7
51,3.675,7.9863,6.9649,4.8087,3.0547,2.6393,183,24.2122,137.1786,55.8402,40.1564,145.6628,59.2938,42.64,1,21728.6703,7
51,3.9383,7.7732,6.829,3.7389,2.7333,2.6,180,22.4916,153.9955,59.1024,41.7602,160.5569,61.6207,43.5395,1,19659.465,7
51,3.3155,6.5996,5.4292,7.6307,4.9611,5.2955,176,24.1225,144.1747,57.8232,41.3011,149.3369,59.8936,42.7799,1,20475,7
51,3.3704,6.1472,5.4694,4.5536,3.3412,2.2202,168,24.7725,138.105,57.1634,40.615,141.5969,58.6087,41.6419,1,18045.495,7
51,3.405,6.1815,5.6037,5.0452,3.0127,2.529,155,24.8756,133.5557,55.7625,39.3658,139.508,58.2477,41.1203,1,14814.984,7
51,3.0129,5.6128,5.083,4.8512,2.7199,3.0083,121,31.1659,118.7652,52.195,37.8616,127.5413,56.0519,40.6594,1,14613.92,7
51,4.3185,11.4056,9.872,2.0662,-0.5503,-0.3907,151,29.0258,128.7433,53.082,38.3129,142.5368,58.7691,42.4177,1,16482.344,7
51,4.8214,12.305,11.5435,3.6779,2.5,1.5705,149,26.4604,145.442,56.427,39.6531,157.7527,61.2031,43.0095,1,17029.182,7
51,5.0086,11.8293,11.5295,4.4392,2.2903,2.5338,148,27.1507,123.7913,49.8979,34.5569,148.0893,59.6919,41.3398,1,15928.5512,7
51,3.7945,8.0015,7.438,7.2431,4.7707,5.25,144,23.792,149.3811,54.8246,36.6601,172.4707,63.2988,42.3265,1,17082.979,7
51,2.146,4.9779,3.8587,4.5125,0.6118,1.075,80,33.1322,79.8801,42.4118,27.174,88.3439,46.9056,30.0533,1,15464.35,7
51,1.6741,4.3451,2.8401,10.377,6.3194,6.082,61,33.2062,77.9071,42.215,26.6404,84.5485,45.8137,28.9114,1,16194.36,7
51,1.8717,4.1836,3.1408,8.35,3.7653,4.9875,80,32.8438,79.2633,42.6251,26.8616,85.9546,46.2234,29.1292,1,16725.115,7
51,2.1377,5.2494,3.9311,9.2468,4.5616,5.6494,77,33.5484,75.7124,41.4003,26.1058,82.8788,45.319,28.5769,1,15359.534,7
51,2.0374,3.8511,3.3246,10.0253,3.8,6.5063,79,35.8955,71.382,40.9343,26.2966,74.382,42.6546,27.4018,1,13767.976,7
51,2.1181,4.0552,3.5276,6.1212,3.7961,3.2323,99,36.9493,65.385,37.7383,24.7875,73.259,42.2829,27.7725,1,11633.44,7
51,2.0274,5.8195,3.4254,6.463,3.7807,3.6389,108,33.972,91.4547,45.9063,31.87,99.2204,49.8043,34.5762,1,9963.08,7
51,3.9947,7.6345,7.1453,4.8523,2.9937,2.3423,149,29.053,124.7446,53.3942,37.2303,133.6295,57.1972,39.882,1,11194.568,7
51,4.0906,9.1125,8.2491,3.5833,1.9036,1.4611,180,15.4907,255.5328,68.261,41.7865,274.3467,73.2868,44.8631,1,5044.5,7
51,3.4099,6.8139,6.2478,5.9249,5.0966,3.9422,173,15.8053,250.4342,69.0505,41.7979,262.6828,72.4277,43.8423,1,3039.872,7
51,2.6826,5.4942,4.6618,5.8889,5.0489,3.85,180,18.1794,207.344,65.8352,39.5308,214.9439,68.2483,40.9797,1,6543.725,7
51,2.0616,4.0159,3.3264,6.4181,5.743,4.2825,177,21.1574,157.257,59.6737,34.6801,163.5282,62.0534,36.0631,1,9625.59,7
51,2.138,4.8357,3.8228,0.6919,-0.2743,-1.5407,172,23.5752,139.5524,57.0971,34.1671,144.4125,59.0856,35.357,1,11598.418,7
51,2.709,7.7198,6.2121,2.1835,1.3975,-0.1646,158,23.1445,142.0522,57.2866,34.1938,147.9676,59.6722,35.6177,1,10739.804,7
51,3.1546,12.0364,9.5148,3.8902,2.9042,1.6768,164,22.7293,144.3191,57.652,34.2316,150.3282,60.0524,35.657,1,9884.784,7
51,3.38,12.7965,10.7042,6.5494,5.2831,4.3148,162,25.4614,126.966,54.8056,33.5924,131.6662,56.8344,34.836,1,9511.275,7
51,2.2862,6.0636,4.614,5.2956,3.2147,3.0314,159,26.9395,117.9842,53.0498,32.947,122.4026,55.0365,34.1809,1,11922.948,7
51,1.9149,4.3526,3.3071,5.6267,4.3052,3.36,150,28.5993,107.67,50.6395,31.8656,112.6205,52.9678,33.3307,1,13197.714,7
51,1.7324,4.0118,2.8775,5.1067,3.487,2.8667,150,29.5884,98.8204,47.8607,30.2373,106.4751,51.568,32.5795,1,13034.322,7
51,1.7353,4.3825,2.9699,5.875,3.54,3.5486,144,28.6522,101.8141,48.4324,30.1966,110.2193,52.4306,32.6895,1,10162.575,7
51,1.7754,4.9565,2.9585,5.7566,2.7563,3.6447,152,24.5947,131.5533,54.3953,34.0107,141.8468,58.6515,36.6718,1,12935.2,7
51,3.2059,6.2063,5.5197,4.0601,2.4233,2.082,183,20.8603,145.5358,56.9868,32.2166,155.385,60.8434,34.3969,1,15349.23,7
51,3.1466,6.2108,5.5368,4.1453,1.6771,2.1006,179,20.1735,147.7023,56.9147,31.6671,159.5151,61.4666,34.1997,1,12645.234,7
51,2.8475,5.8311,5.1204,4.3959,2.7536,2.4518,197,21.5165,136.8005,56.4304,30.859,142.4234,58.7499,32.1274,1,15929.952,7
51,2.7775,5.9788,5.2111,4.5163,2.3385,2.4783,184,19.6063,146.1121,57.7969,30.1558,152.8029,60.4435,31.5367,1,17525.0981,7
51,2.8917,5.9813,5.4348,4.3672,3.0773,2.226,177,20.7291,133.095,54.7073,29.0385,143.2857,58.8961,31.2619,1,20681.0076,7
51,2.6258,5.4319,4.7854,5.1215,3.5405,2.9337,181,20.6084,128.9253,52.8105,27.8292,144.1281,59.0379,31.1108,1,19726.9892,7
51,2.2226,5.0171,4.0088,5.8642,4.0904,3.3889,162,22.1854,118.0058,51.6691,27.3098,128.3877,56.2148,29.7125,1,19976.32,7
51,2.2646,5.137,4.1613,4.96,1.9677,2.4867,150,25.7073,104.4986,49.2166,27.9973,112.3239,52.9021,30.0939,1,21393.358,7
51,2.7165,6.4708,5.5504,2.1707,0.4647,0.0244,164,24.6718,112.042,51.1302,28.8874,119.1307,54.3651,30.7151,1,19872.0962,7
51,3.1765,8.0105,6.9694,3.8352,1.7473,1.7955,176,24.4205,116.9809,51.0034,29.2091,129.359,56.4002,32.2999,1,21566.8404,7
51,2.8128,6.9223,5.6978,6.2035,4.1808,4.1279,172,23.1813,128.8233,53.8558,30.5683,139.2002,58.194,33.0306,1,20217.7945,7
51,2.5897,6.3374,5.0656,4.8182,2.2807,2.7212,165,17.8322,163.9939,58.971,30.0899,178.0923,64.0407,32.6768,1,22512.4943,7
51,2.2183,4.5218,3.7408,5.4465,3.2952,3.4151,159,17.3705,169.1185,59.8882,30.2535,182.3906,64.5881,32.6277,1,23404.0173,7
51,2.4051,4.6998,3.947,4.5,2.2456,2.5,164,17.3611,179.3357,60.2982,32.0001,197.4145,66.3769,35.2261,1,19879.5328,7
51,2.6692,5.1496,4.5598,5.057,2.908,2.9747,158,13.5987,198.8143,62.9837,27.7884,215.66,68.3203,30.1429,1,15665.9579,7
51,2.6388,5.0906,4.514,4.3681,1.3195,2.4417,163,12.7215,226.2471,67.1068,28.9673,237.145,70.3392,30.3626,1,15537.678,7
51,2.7649,5.4569,4.7846,4.525,2.485,2.75,160,13.6391,207.1362,64.7158,28.4251,220.0704,68.7569,30.2,1,16874.1295,7
51,3.0902,6.6381,5.7569,2.4186,0.4916,0.6686,172,12.8186,217.9931,65.3721,28.0963,233.4652,70.0119,30.0905,1,17426.1474,7
51,3.1221,7.4767,5.7195,4.5249,2.9415,2.7901,181,12.9106,255.9234,71.5334,33.1984,257.7678,72.0489,33.4376,1,19728.6083,7
52,2.414745814,11.33411145,9.101455563,25.21253641,16.19310997,4.4444,27,20.7766,53.8062,23.4894,17.6304,129.0657,56.3444,42.2902,1,2083.2648,7
52,2.414745814,1.5642,1.5569,25.21253641,16.19310997,3.2121,33,21.4773,58.8435,25.7536,19.6591,128.4864,56.2337,42.9261,1,2085.6016,7
52,2.414745814,3.3925,3.3364,25.21253641,16.19310997,3.25,24,16.2679,70.7937,27.9099,20.006,153.6508,60.5757,43.4211,1,2194.25,7
52,2.414745814,3.75,3.6771,5.6154,16.19310997,3.0769,26,17.4693,97.4645,39.6125,28.7466,146.0446,59.357,43.0751,1,2337.6213,7
52,2.414745814,3.8986,3.7746,5.5714,16.19310997,3.25,28,18.2886,93.5834,39.5494,28.5628,136.6239,57.7388,41.6993,1,2068.1611,7
52,2.414745814,4.3093,4.1952,5.7308,16.19310997,3.2308,26,18.7669,96.5021,38.9697,28.2105,147.6337,59.6178,43.1579,1,2075.3106,7
52,2.414745814,4.0118,3.9115,25.21253641,16.19310997,3.36,25,19.5084,98.3673,41.1966,29.616,138.7755,58.1197,41.7819,1,2235.2312,7
52,2.414745814,3.7179,3.6229,7.2174,16.19310997,4.3043,23,20.7541,92.7184,40.449,29.2765,129.2233,56.3744,40.8032,1,2354.9379,7
52,2.414745814,3.3743,3.2781,7.2917,16.19310997,4.4583,24,22.5797,85.5726,40.0253,28.8012,113.7962,53.2265,38.3005,1,2658.9614,7
52,2.414745814,2.9213,2.7546,6.625,16.19310997,4.4375,32,23.868,81.1289,39.3222,28.1332,106.3184,51.5312,36.8682,1,3345.5175,7
52,1.6309,2.7263,2.5905,6.3448,16.19310997,4,29,23.8352,73.8017,36.0808,25.3693,104.5455,51.1111,35.9375,1,2826.1916,7
52,1.7265,2.7575,2.6814,7.5556,4.0741,4.963,27,24.26,69.6457,33.0405,23.9281,110.789,52.5592,38.0636,1,3198.5491,7
52,1.7189,2.6861,2.6203,6.5938,1.9375,4.375,32,25.3766,75.0555,36.4748,26.3377,105.7735,51.4029,37.1169,1,3444.2173,7
52,1.7469,2.7017,2.6788,7,0.8966,4.5862,29,26.6735,65.5003,32.9346,23.8229,98.8803,49.7185,35.9633,1,3741.5758,7
52,1.6047,2.4728,2.4447,6.9286,0.5,4.5,28,27.1166,61.0203,32.7713,22.5689,86.2001,46.2943,31.882,1,4725.4895,7
52,3.6778,5.7918,5.7064,5.28,0.82,3.26,50,22.6229,67.5713,27.0584,20.6931,149.724,59.9558,45.8515,1,6170.377,7
52,3.4557,5.5548,5.4604,5.6327,1.2653,3.4898,49,23.4048,61.5079,25.0809,19.308,145.2381,59.2233,45.5917,1,6577.0574,7
52,3.251,5.3048,5.1773,6.1702,1.5957,3.8936,47,24.0649,70.5659,28.915,22.4025,144.0456,59.0241,45.73,1,6727.092,7
52,2.8462,4.6312,4.5418,6.0204,1.102,3.8367,49,25.524,68.3387,29.5814,22.5922,131.0193,56.7136,43.3139,1,7270.684,7
52,2.8296,4.567,4.4723,6.0196,2.098,3.8627,51,25.6612,64.3621,28.1161,22.0607,128.9152,56.3157,44.187,1,7076.4286,7
52,2.5648,4.0727,4.0104,6,1.8269,3.8846,52,27.2583,64.3328,29.9284,23.2789,114.956,53.4789,41.597,1,8848.6716,7
52,2.6487,4.1921,4.1247,5.7407,1.7037,3.6852,54,27.0543,75.607,33.8915,26.1499,123.0855,55.1741,42.5711,1,8070.0676,7
52,2.652,4.2048,4.1501,5.1017,0.3051,3.1864,59,27.1703,105.7395,47.7171,36.799,121.5968,54.873,42.3175,1,7081.8297,7
52,2.7502,4.3548,4.3093,4.8923,2.2615,3.1231,65,26.811,111.5513,48.9919,37.6955,127.6934,56.0813,43.1503,1,8117.1979,7
52,2.7439,4.3317,4.2935,5.0746,2.209,3.2985,67,27.2187,114.3324,50.2632,39.0024,127.4673,56.0376,43.4831,1,7404.2866,7
52,2.5635,4.0532,4.0048,5.2031,2.4531,3.3594,64,28.1075,105.7801,48.3312,37.1158,118.8652,54.3098,41.7071,1,5156.7145,7
52,2.4733,3.8837,3.8434,4.9844,1.2031,3.1875,64,28.8043,100.0346,46.9358,35.7584,113.1306,53.0804,40.4397,1,5554.3777,7
52,2.3807,3.7616,3.7275,5.1754,2.7018,3.193,57,27.5399,111.5416,49.623,37.0957,124.778,55.5117,41.4978,1,5686.0104,7
52,2.3641,3.8087,3.751,5.78,2.5,3.56,50,29.0843,104.878,48.8108,36.426,114.8664,53.4595,39.8951,1,7800.0503,7
52,2.4124,3.8868,3.8408,6.5319,3.1489,4.1702,47,29.0902,106.9342,49.7193,37.0545,115.076,53.5048,39.8758,1,7311.7,7
52,2.4345,3.9721,3.8714,6.16,2.38,3.96,50,29.6555,77.4963,36.912,27.3375,109.9486,52.3693,38.7853,1,8002.0522,7
52,2.4825,3.9487,3.9166,6.25,3.1923,3.9808,52,29.6961,76.2853,36.0911,27.0163,111.3686,52.6893,39.441,1,6562.3061,7
52,2.6667,4.204,4.1731,5.7193,2.386,3.6491,57,29.8399,113.8176,48.5844,36.6235,134.2677,57.3138,43.2038,1,5917.3713,7
52,2.5094,3.9694,3.9315,5.5345,2.6379,3.5172,58,30.7682,106.3523,46.9788,34.9424,126.3835,55.8272,41.5237,1,5927.7871,7
52,2.4146,3.8446,3.8066,5.5439,2.2632,3.4737,57,30.3659,105.0099,46.6938,34.0247,124.8907,55.5339,40.4664,1,7072.443,7
52,2.436,3.8819,3.8301,6.1071,3.5179,3.9286,56,29.931,108.4732,47.4144,34.6704,128.777,56.2893,41.1599,1,7171.5044,7
52,2.3842,3.8156,3.7605,6.1455,3.6182,3.8727,55,30.7908,113.3307,50.6338,37.1939,123.8243,55.3221,40.6378,1,7591.769,7
52,2.3844,3.8392,3.8029,5.4746,3.2203,3.322,59,29.8986,117.9903,51.6038,37.8378,128.6467,56.2644,41.2552,1,6755.7,7
52,2.2131,3.5839,3.5372,6.1111,2.8148,3.7963,54,32.1063,103.298,48.4272,35.3208,113.3055,53.1189,38.7427,1,8958.3919,7
52,2.2457,3.6473,3.6012,6.5098,4.4118,4.1373,51,32.9652,99.1225,47.1971,34.8144,110.0183,52.3851,38.6413,1,9768.7486,7
52,2.2481,3.6105,3.5723,7.3404,4.9149,4.7872,47,30.5403,108.5064,49.1676,35.6281,120.6869,54.6869,39.6276,1,9195.6986,7
52,2.1017,3.3391,3.288,5.3968,3.5079,3.4921,63,30.3665,111.5025,50.2198,36.1945,122.0289,54.9608,39.6115,1,8265.1514,7
52,1.9948,3.1406,3.096,7.5778,4.0667,4.8667,45,31.6173,100.2396,47.7913,33.9143,109.7444,52.3229,37.1301,1,9374.2224,7
52,1.9779,3.1409,3.0745,7.881,4.9524,4.9762,42,32.7602,95.8665,46.9976,33.4347,103.9818,50.976,36.265,1,9135.2929,7
52,2.1169,3.3622,3.3007,10.2,-3.8857,6.5714,35,35.8968,91.0761,46.2667,34.6005,96.8504,49.2,36.7942,1,9837.7089,7
52,2.077,3.294,3.2428,9.8158,5.3947,6.3158,38,35.6266,91.3584,46.4161,34.5977,96.8249,49.1934,36.6679,1,10052.9982,7
52,1.9155,3.0378,2.9838,10.6389,5.1111,6.8889,36,37.1824,81.0539,43.6301,32.0409,85.7752,46.1715,33.9073,1,12456.4852,7
52,1.8546,2.904,2.8662,10.8108,7.4595,7.0541,37,37.6606,80.7738,43.5972,32.3406,85.2729,46.0256,34.1419,1,12063.0349,7
52,1.9132,2.9618,2.9392,10.5385,6.9487,6.9487,39,37.257,84.4267,44.6058,33.4622,89.273,47.1663,35.383,1,12968.1159,7
52,1.7773,2.7417,2.7208,10.7179,6.5897,7,39,38.8178,63.1608,34.9427,26.0168,80.7552,44.6766,33.2642,1,13878.661,7
52,2.1072,3.2548,3.2318,10.8,4.725,6.95,40,36.5256,75.0326,39.0867,29.1152,91.9645,47.907,35.6854,1,14287.8573,7
52,1.9971,3.0988,3.0755,25.21253641,16.19310997,20.83192346,126.3117096,37.1338,73.3729,38.8062,28.8954,89.0754,47.1111,35.0793,1,15481.8485,7
52,1.844,2.8558,2.8318,25.21253641,16.19310997,20.83192346,126.3117096,38.4522,69.4513,38.112,28.2782,82.2294,45.1241,33.4809,1,15066.6188,7
52,1.7536,2.7019,2.6862,12.1,6.225,7.975,40,38.0377,68.692,38.1954,27.6468,79.8438,44.3962,32.1351,1,15448.0307,7
52,1.6807,2.6867,2.5518,25.21253641,16.19310997,20.83192346,126.3117096,37.1938,71.2963,38.7498,27.8906,83.9912,45.6496,32.8567,1,17071.0628,7
52,1.6713,2.5319,2.5082,13.8158,6.4048,9.3158,38,38.8564,64.1043,35.8786,26.1586,78.6704,44.031,32.1025,1,17819.9025,7
52,1.6513,2.4778,2.4627,13.2927,5.7447,9.0488,41,39.3856,57.6699,32.5385,23.7937,77.2361,43.5781,31.8664,1,17407.332,7
52,1.4715,2.1905,2.1753,14.3947,6.4651,9.8421,38,41.135,60.0468,35.8512,25.849,67.4888,40.2945,29.0526,1,19102.7048,7
52,1.431,2.1227,2.0985,15.0263,6.1591,10.3421,38,41.0196,62.4162,37.5299,26.851,66.3107,39.8716,28.5264,1,19036.674,7
52,1.6518,2.4276,2.4107,15.3421,6.6222,10.5526,38,38.0235,72.3653,40.3059,28.9326,79.5401,44.3021,31.8012,1,20065.5409,7
52,1.5819,2.3082,2.2944,15.2195,5.9,10.6098,41,39.5886,67.0142,38.7864,27.81,72.7773,42.122,30.2016,1,23026.3615,7
52,1.6313,2.3644,2.3491,15,5.5556,10.5455,44,38.1303,65.3117,36.6447,26.2097,78.2294,43.8925,31.3936,1,26460.7054,7
52,1.6328,2.3511,2.3416,13.8,4.8814,9.66,50,38.4247,61.5779,34.8421,25.1382,76.7344,43.4179,31.3257,1,27986.9539,7
52,1.697,2.4317,2.4205,15.0851,6.2931,10.617,47,37.2071,64.5057,35.3708,25.5857,82.3699,45.1664,32.6714,1,26373.8449,7
52,1.6179,2.3038,2.2902,14.7115,6.2097,10.5577,52,39.3055,61.356,34.7128,25.4644,76.7535,43.424,31.8547,1,29684.1864,7
52,1.6867,2.393,2.3814,15.06,5.6129,10.7,50,35.2428,70.0654,35.9101,26.243,95.1135,48.7478,35.6247,1,22124.4008,7
52,1.7265,2.4608,2.4452,13.5714,3.05,9.3673,49,30.7109,86.0357,39.7279,28.4127,116.5623,53.8239,38.4939,1,18215.2908,7
52,1.7674,2.5416,2.5144,25.21253641,16.19310997,20.83192346,126.3117096,31.6792,86.1714,40.0212,29.3225,115.3143,53.5563,39.2393,1,20689.4544,7
52,1.8703,2.7122,2.6946,25.21253641,16.19310997,20.83192346,126.3117096,34.1381,81.3182,40.008,29.604,103.2552,50.8008,37.5902,1,21804.0628,7
52,2.1991,3.4396,3.3968,25.21253641,16.19310997,20.83192346,126.3117096,35.8831,87.4237,44.4183,33.3569,96.8189,49.1919,36.9416,1,25063.252,7
52,2.0694,3.2095,3.181,25.21253641,16.19310997,20.83192346,126.3117096,37.1237,84.2245,44.4455,33.2262,89.5007,47.2297,35.3077,1,24613.2164,7
52,2.0217,3.3524,3.1191,25.21253641,16.19310997,20.83192346,126.3117096,36.6538,82.5829,42.5004,32.1315,94.3106,48.536,36.6945,1,25393.6911,7
52,1.9073,2.9357,2.9077,25.21253641,16.19310997,20.83192346,126.3117096,38.1472,82.9374,44.3158,33.4663,87.151,46.5672,35.1665,1,23257.9001,7
52,1.6703,2.4303,2.3964,25.21253641,16.19310997,20.83192346,126.3117096,39.7888,76.0664,42.2109,31.9785,80.2054,44.5078,33.7185,1,27653.8299,7
52,1.8351,2.6691,2.6503,25.21253641,16.19310997,20.83192346,126.3117096,37.9206,83.8893,44.0523,33.7502,90.4312,47.4876,36.3821,1,29022.5525,7
52,1.8348,2.6609,2.6217,25.21253641,16.19310997,20.83192346,126.3117096,38.9352,83.8458,44.2909,34.6154,89.307,47.1758,36.87,1,30823.5567,7
52,1.8645,2.6909,2.6557,25.21253641,16.19310997,20.83192346,126.3117096,39.0006,83.9734,44.1074,34.6435,90.384,47.4746,37.2882,1,32750.9527,7
52,1.8468,2.6794,2.6263,25.21253641,16.19310997,20.83192346,126.3117096,36.1778,94.9028,46.7299,36.53,103.0877,50.7602,39.6805,1,28021.521,7
52,1.8646,2.6588,2.6224,25.21253641,16.19310997,20.83192346,126.3117096,33.5534,100.7073,47.2368,35.6933,113.1965,53.0949,40.1198,1,31912.8588,7
52,1.9201,2.738,2.6953,25.21253641,16.19310997,20.83192346,126.3117096,34.9679,102.4414,48.9217,37.7936,109.3984,52.2442,40.3603,1,34241.7461,7
52,1.9593,2.7835,2.7421,25.21253641,16.19310997,20.83192346,126.3117096,33.6469,101.1367,46.2487,35.7203,118.68,54.2711,41.9163,1,32420.1881,7
52,2.046,2.9258,2.8815,25.21253641,16.19310997,20.83192346,126.3117096,34.1006,100.6776,47.3891,36.2209,112.4488,52.9298,40.4558,1,30865.4945,7
52,2.0957,3.0209,2.9565,25.21253641,16.19310997,20.83192346,126.3117096,33.5213,104.1115,48.5018,36.9541,114.655,53.4136,40.6965,1,32422.3166,7
52,2.5001,3.6,3.5531,25.21253641,16.19310997,20.83192346,126.3117096,31.497,119.0929,51.1249,39.6814,132.9451,57.0714,44.2969,1,32987.9994,7
52,2.5859,3.7335,3.6917,25.21253641,16.19310997,20.83192346,126.3117096,29.9833,125.1074,51.0883,39.7704,144.8846,59.1644,46.0574,1,33954.221,7
52,2.4516,3.5382,3.4857,25.21253641,16.19310997,20.83192346,126.3117096,30.954,119.8935,50.5288,39.2932,137.2776,57.8553,44.9905,1,35385.424,7
52,2.3227,3.3566,3.304,25.21253641,16.19310997,20.83192346,126.3117096,32.629,114.608,50.7525,39.6248,125.8175,55.7165,43.5004,1,38246.2263,7
52,2.384,3.4333,3.38,25.21253641,16.19310997,20.83192346,126.3117096,32.1356,122.3778,52.6432,41.6983,132.4664,56.983,45.1358,1,38365.6662,7
52,2.3187,3.3547,3.2914,25.21253641,16.19310997,20.83192346,126.3117096,33.0275,114.2,51.3951,40.9319,122.2,54.9955,43.7993,1,38793.4958,7
52,2.2729,3.2892,3.2286,25.21253641,16.19310997,20.83192346,126.3117096,32.1429,113.4502,49.7754,39.6831,127.9243,56.1258,44.7459,1,37587.0578,7
52,2.4084,3.5372,3.4889,25.21253641,16.19310997,20.83192346,126.3117096,28.4435,139.6056,56.0379,43.6846,149.1271,59.8598,46.664,1,37476.7847,7
52,2.4957,3.6761,3.6303,25.21253641,16.19310997,20.83192346,126.3117096,26.2407,162.6368,59.3076,45.8662,174.2258,63.5337,49.1346,1,34810.5723,7
52,2.6423,3.9962,3.938,25.21253641,16.19310997,20.83192346,126.3117096,26.0345,159.6847,59.2829,46.2212,169.3604,62.875,49.0219,1,34247.6809,7
52,2.406,4.2831,4.2219,25.21253641,16.19310997,20.83192346,126.3117096,23.1036,188.1779,63.2031,49.0735,197.7353,66.4131,51.5659,1,29014.3645,7
52,2.2813,3.9772,3.9138,25.21253641,16.19310997,20.83192346,126.3117096,23.9587,182.9393,63.4859,48.9928,188.1574,65.2967,50.3903,1,29171.6096,7
52,2.3498,4.1758,4.0777,25.21253641,16.19310997,20.83192346,126.3117096,25.6925,170.0221,62.1931,48.4731,173.3776,63.4206,49.4297,1,32648.568,7
52,2.3362,4.2186,3.9784,25.21253641,16.19310997,20.83192346,126.3117096,25.9452,165.3175,59.233,46.3884,179.097,64.1702,50.2549,1,32057.1849,7
52,2.7304,4.3491,4.072,25.21253641,16.19310997,20.83192346,126.3117096,26.3753,163.3032,59.5507,46.3894,174.2255,63.5337,49.4921,1,34483.5518,7
