Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20000430,37,0.434,1.254,0,0.492,8.688,0.219,0.106,0.757,0.778,0.732,3.5,1.803,0,0,309.842,1
20000731,37,0.457,1.232,0,0.5,7.633,0.238,0.106,0.829,0.78,0.736,3.537,1.978,0,0,301.629,1
20001031,37,0.401,1.465,0,0.514,5.633,0.178,0.067,0.659,0.79,0.732,3.758,1.916,0,0,328.548,1
20010131,37,0.502,1.227,0,0.519,6.874,0.269,0.067,0.995,0.789,0.75,3.742,2.111,0,0,298.281,1
20010430,37,0.533,1.183,0,0.526,7.608,0.299,0.067,1.133,0.792,0.755,3.817,1.871,0,0,303.33,1
20010731,37,0.548,1.2,0,0.538,8.722,0.308,0.067,1.204,0.797,0.763,3.935,1.694,0,0,312.343,1
20011031,37,0.485,1.646,0,0.563,8.329,0.201,0.06,0.938,0.824,0.776,4.677,1.184,0,0,361.028,1
20020131,37,0.578,1.269,0,0.56,13.321,0.313,0.06,1.368,0.814,0.782,4.372,1.287,0,0,322.556,1
20020430,37,0.603,1.247,0,0.567,13.703,0.334,0.06,1.511,0.819,0.788,4.537,1.37,0,0,311.315,1
20020731,37,0.623,1.217,0,0.569,12.086,0.354,0.06,1.646,0.824,0.793,4.676,1.656,0,0,294.497,1
20021031,37,0.671,1.391,0,0.563,7.56,0.314,0.091,2.028,0.867,0.821,6.514,1.797,0,0,346.993,1
20030131,37,0.696,1.135,0,0.572,9.607,0.415,0.091,2.271,0.846,0.815,5.509,2.272,0,0,286.707,1
20030430,37,0.715,1.144,0,0.577,9.049,0.421,0.091,2.495,0.856,0.826,5.962,2.486,0,0,289.774,1
20030731,37,0.734,1.132,0,0.579,8.962,0.435,0.091,2.736,0.864,0.833,6.343,2.567,0,0,289.106,1
20031031,37,0.722,1.024,0,0.562,7.122,0.467,0.069,2.58,0.848,0.798,5.561,2.291,0,0,314.843,1
20040131,37,0.73,1.029,0,0.568,7.888,0.474,0.069,2.678,0.851,0.817,5.697,2.76,0,0,275.404,1
20040430,37,0.717,0.974,0,0.555,6.096,0.487,0.069,2.513,0.839,0.803,5.201,3.346,0,0,251.665,1
20040731,37,0.703,0.941,0,0.544,5.252,0.491,0.069,2.351,0.828,0.792,4.821,3.777,0,0,241.246,1
20041031,37,0.634,0.832,0,0.506,4.741,0.496,0.052,1.718,0.778,0.714,3.498,4.134,0,0,274.209,1
20050131,37,0.658,0.871,0,0.522,4.222,0.497,0.052,1.909,0.795,0.756,3.874,4.566,0,0,240.295,1
20050430,37,0.641,0.879,0,0.52,4.211,0.481,0.052,1.771,0.788,0.749,3.712,4.633,0,0,247.291,1
20050731,37,0.629,0.893,0,0.523,4.409,0.47,0.052,1.682,0.783,0.745,3.609,4.336,0,0,256.234,1
20051031,37,0.631,1.002,0,0.554,5.794,0.438,0.045,1.698,0.796,0.745,3.909,3.387,0,0,295.404,1
20060131,37,0.632,0.966,0,0.547,5.01,0.452,0.045,1.7,0.791,0.757,3.796,3.581,0,0,279.351,1
20060430,37,0.626,0.985,0,0.555,5.092,0.447,0.045,1.656,0.789,0.757,3.741,3.346,0,0,286.565,1
20060731,37,0.618,1.003,0,0.559,4.937,0.437,0.045,1.602,0.787,0.757,3.697,3.303,0,0,286.871,1
20061031,37,0.607,1.033,0,0.568,5.468,0.425,0.036,1.533,0.784,0.738,3.635,2.845,0,0,333.019,1
20070131,37,0.598,1.035,0,0.564,4.774,0.417,0.036,1.473,0.781,0.753,3.561,3.181,0,0,291.907,1
20070430,37,0.594,1.06,0,0.566,4.81,0.405,0.036,1.446,0.783,0.756,3.602,3.142,0,0,288.867,1
20070731,37,0.589,1.08,0,0.569,4.737,0.396,0.036,1.417,0.784,0.758,3.621,3.194,0,0,285.309,1
20071031,37,0.622,1.148,0,0.564,5.262,0.376,0.088,1.608,0.814,0.768,4.391,2.87,0,0,331.176,1
20080131,37,0.606,1.12,0,0.567,4.495,0.383,0.088,1.51,0.801,0.773,4.017,3.41,0,0,275.75,1
20080430,37,0.618,1.134,0,0.566,4.332,0.382,0.088,1.585,0.809,0.782,4.249,3.642,0,0,269.771,1
20080731,37,0.634,1.137,0,0.566,4.375,0.386,0.088,1.685,0.818,0.789,4.482,3.748,0,0,264.736,1
20081031,37,0.68,1.097,0,0.579,4.694,0.432,0.061,2.073,0.831,0.789,4.929,3.392,0,0,295.035,1
20090131,37,0.669,1.123,0,0.584,4.857,0.42,0.061,1.972,0.828,0.803,4.817,3.621,0,0,256.66,1
20090430,37,0.688,1.107,0,0.597,5.632,0.446,0.061,2.152,0.832,0.809,4.949,3.157,0,0,267.251,1
20090731,37,0.701,1.082,0,0.606,6.218,0.471,0.061,2.283,0.832,0.811,4.963,2.884,0,0,284.091,1
20091031,37,0.783,1.105,0,0.597,7.317,0.479,0.055,3.488,0.883,0.843,7.536,2.347,0,0,373.271,1
20100131,37,0.739,1.084,0,0.605,6.682,0.483,0.055,2.75,0.854,0.829,5.853,2.878,0,0,313.634,1
20100430,37,0.75,1.068,0,0.595,6.017,0.485,0.055,2.919,0.861,0.834,6.183,3.413,0,0,308.618,1
20100731,37,0.76,1.078,0,0.588,5.494,0.477,0.055,3.08,0.869,0.841,6.638,4.023,0,0,300.188,1
20101031,37,0.727,1.053,0,0.563,5.612,0.455,0.062,2.613,0.854,0.807,5.876,4.189,0,0,352.819,1
20110131,37,0.732,1.044,0,0.568,4.677,0.466,0.062,2.67,0.854,0.824,5.858,5.33,0,0,284.819,1
20110430,37,0.714,1.064,0,0.564,4.497,0.446,0.062,2.448,0.848,0.818,5.609,5.86,0,0,281.276,1
20110731,37,0.702,1.078,0,0.56,4.483,0.432,0.062,2.307,0.845,0.815,5.464,6.118,0,0,279.381,1
20111031,37,0.713,1.118,0,0.552,4.823,0.41,0.056,2.434,0.859,0.81,6.087,5.992,0,0,324.525,1
20120131,37,0.698,1.131,0,0.561,4.481,0.407,0.056,2.262,0.85,0.82,5.679,6.71,0,0,283.56,1
20120430,37,0.706,1.139,0,0.566,4.419,0.411,0.056,2.353,0.854,0.825,5.859,7.025,0,0,283.023,1
20120731,37,0.722,1.131,0,0.574,4.504,0.426,0.056,2.545,0.859,0.832,6.104,7.118,0,0,281.951,1
20121031,37,0.766,1.106,0,0.576,5.286,0.454,0.024,3.205,0.878,0.836,7.221,6.494,0,0,335.105,1
20130131,37,0.743,1.107,0,0.583,4.681,0.452,0.024,2.839,0.865,0.839,6.422,7.374,0,0,290.491,1
20130430,37,0.745,1.107,0,0.584,4.725,0.454,0.024,2.857,0.865,0.839,6.428,7.605,0,0,292.574,1
20130731,37,0.738,1.112,0,0.582,4.541,0.448,0.024,2.767,0.863,0.836,6.309,8.224,0,0,297.598,1
20131031,37,0.678,1.083,0,0.579,4.912,0.438,0.066,2.07,0.827,0.782,4.798,7.794,0,0,362.307,1
20140131,37,0.7,1.095,0,0.584,4.509,0.445,0.066,2.297,0.84,0.813,5.252,8.682,0,0,311.61,1
20140430,37,0.69,1.081,0,0.587,4.748,0.451,0.066,2.195,0.832,0.806,4.942,8.611,0,0,326.085,1
20140731,37,0.684,1.066,0,0.592,5.05,0.46,0.066,2.135,0.825,0.8,4.707,8.494,0,0,337.499,1
20141031,37,0.729,1.105,0,0.603,5.825,0.466,0.067,2.643,0.852,0.811,5.768,7.52,0,0,405.463,1
19950331,43,0.405,0.419,0.494,0.244,1.346,0.361,0.174,0.68,0.653,0.526,1.885,7.301,1.112,1.746,45.686,1
19950630,43,0.392,0.405,0.497,0.238,1.284,0.357,0.174,0.644,0.644,0.537,1.805,7.459,1.118,1.759,40.038,1
19950930,43,0.383,0.398,0.498,0.235,1.265,0.358,0.174,0.621,0.635,0.538,1.738,7.714,1.125,1.777,38.709,1
19951231,43,0.354,0.371,0.474,0.224,1.292,0.352,0.21,0.546,0.609,0.451,1.558,6.667,1.076,1.718,67.689,1
19960331,43,0.365,0.379,0.5,0.229,1.284,0.358,0.21,0.575,0.617,0.52,1.61,7.08,1.139,1.797,39.809,1
19960630,43,0.356,0.37,0.504,0.225,1.284,0.357,0.21,0.553,0.608,0.511,1.551,6.988,1.149,1.797,39.386,1
19960930,43,0.349,0.362,0.506,0.221,1.294,0.355,0.21,0.536,0.601,0.505,1.509,6.776,1.145,1.782,37.916,1
19961231,43,0.33,0.339,0.488,0.206,1.358,0.337,0.22,0.489,0.593,0.426,1.457,5.742,1.047,1.64,67.633,1
19970331,43,0.341,0.352,0.505,0.216,1.345,0.353,0.22,0.518,0.595,0.498,1.469,6.25,1.139,1.754,35.896,1
19970630,43,0.333,0.342,0.505,0.21,1.267,0.347,0.22,0.498,0.59,0.493,1.438,6.756,1.133,1.74,34.078,1
19970930,43,0.343,0.352,0.502,0.217,1.247,0.354,0.22,0.521,0.596,0.502,1.473,7.434,1.127,1.722,31.611,1
19971231,43,0.38,0.412,0.466,0.252,1.397,0.375,0.225,0.611,0.621,0.478,1.639,7.143,0.973,1.514,62.132,1
19980331,43,0.372,0.405,0.492,0.248,1.33,0.369,0.225,0.591,0.616,0.533,1.606,7.874,1.043,1.592,29.037,1
19980630,43,0.387,0.448,0.486,0.271,1.48,0.373,0.225,0.631,0.629,0.552,1.697,7.378,0.986,1.503,29.387,1
19980930,43,0.385,0.476,0.483,0.283,1.682,0.362,0.225,0.625,0.634,0.56,1.73,6.286,0.92,1.399,29.455,1
19981231,43,0.367,0.469,0.447,0.269,2.057,0.33,0.178,0.575,0.637,0.489,1.754,4.635,0.841,1.307,70.114,1
19990331,43,0.372,0.49,0.48,0.283,1.945,0.338,0.178,0.592,0.637,0.558,1.753,5.568,0.87,1.326,31.385,1
19990630,43,0.405,0.601,0.488,0.329,2.384,0.329,0.178,0.679,0.674,0.605,2.066,5.046,0.749,1.148,32.333,1
19990930,43,0.423,0.657,0.493,0.351,2.561,0.327,0.178,0.731,0.692,0.627,2.242,4.797,0.696,1.069,31.618,1
19991231,43,0.422,0.636,0.455,0.342,2.735,0.329,0.117,0.676,0.689,0.564,2.215,4.214,0.686,1.05,69.608,1
20000331,43,0.447,0.709,0.489,0.375,2.712,0.334,0.117,0.792,0.708,0.645,2.422,4.509,0.662,1.009,34.691,1
20000630,43,0.446,0.632,0.481,0.352,2.546,0.36,0.117,0.789,0.691,0.609,2.239,4.398,0.742,1.119,49.493,1
20000930,43,0.45,0.586,0.468,0.339,2.64,0.383,0.117,0.804,0.682,0.576,2.142,4.363,0.82,1.231,68.886,1
20001231,43,0.504,0.618,0.474,0.367,2.583,0.424,0.072,0.942,0.705,0.591,2.394,3.523,0.806,1.22,81.864,1
20010331,43,0.485,0.576,0.465,0.348,3.233,0.426,0.072,0.926,0.689,0.566,2.214,3.657,0.919,1.356,86.916,1
20010630,43,0.494,0.57,0.464,0.348,3.457,0.437,0.072,0.959,0.691,0.565,2.238,3.333,0.942,1.382,87.7,1
20010930,43,0.502,0.57,0.463,0.347,3.61,0.439,0.072,0.988,0.697,0.567,2.296,3.176,0.944,1.362,86.349,1
20011231,43,0.476,0.516,0.448,0.319,2.667,0.436,0.148,0.832,0.676,0.536,2.089,3.026,1.022,1.43,80.704,1
20020331,43,0.484,0.519,0.461,0.321,2.845,0.44,0.148,0.915,0.68,0.535,2.129,3.504,1.019,1.435,85.918,1
20020630,43,0.464,0.513,0.458,0.311,2.696,0.418,0.148,0.845,0.674,0.525,2.069,4.129,0.997,1.385,82.454,1
20020930,43,0.445,0.496,0.46,0.3,2.255,0.405,0.148,0.785,0.665,0.511,1.982,5,1.002,1.378,78.965,1
20021231,43,0.45,0.498,0.42,0.293,2.186,0.39,0.186,0.82,0.678,0.528,2.101,5.567,1.014,1.417,70.845,1
20030331,43,0.433,0.487,0.465,0.287,2.185,0.383,0.186,0.763,0.666,0.508,1.992,5.851,0.974,1.358,75.839,1
20030630,43,0.427,0.464,0.464,0.277,2.126,0.386,0.186,0.744,0.658,0.497,1.925,5.816,1.026,1.433,75.202,1
20030930,43,0.421,0.448,0.459,0.27,2.09,0.388,0.186,0.726,0.652,0.49,1.872,6.228,1.085,1.508,74.666,1
20031231,43,0.346,0.41,0.385,0.238,1.913,0.323,0.171,0.526,0.621,0.443,1.638,7.207,1.116,1.455,63.737,1
20040331,43,0.374,0.411,0.437,0.245,1.801,0.355,0.171,0.598,0.628,0.455,1.685,8.415,1.137,1.516,69.581,1
20040630,43,0.357,0.406,0.45,0.236,1.672,0.332,0.171,0.555,0.626,0.455,1.676,10,1.059,1.418,66.433,1
20040930,43,0.341,0.402,0.467,0.229,1.587,0.311,0.171,0.516,0.624,0.452,1.663,10.766,0.984,1.336,65.122,1
20041231,43,0.325,0.332,0.507,0.195,1.378,0.317,0.153,0.481,0.603,0.414,1.517,11.372,0.98,1.407,62.605,1
20050331,43,0.33,0.378,0.508,0.216,1.552,0.304,0.153,0.492,0.618,0.442,1.614,11.654,0.931,1.319,67.196,1
20050630,43,0.335,0.381,0.503,0.218,1.682,0.31,0.153,0.504,0.619,0.442,1.626,11.798,0.953,1.352,68.764,1
20050930,43,0.333,0.384,0.504,0.219,1.811,0.306,0.153,0.498,0.619,0.442,1.626,11.75,0.952,1.352,70.154,1
20051231,43,0.326,0.439,0.499,0.241,1.678,0.284,0.176,0.484,0.63,0.464,1.705,11.767,0.835,1.206,67.274,1
20060331,43,0.32,0.428,0.501,0.235,2.215,0.281,0.176,0.47,0.626,0.459,1.676,11.115,0.874,1.24,71.739,1
20060630,43,0.296,0.431,0.501,0.233,2.229,0.257,0.176,0.42,0.62,0.455,1.634,10.627,0.844,1.196,70.794,1
20060930,43,0.288,0.432,0.487,0.232,2.368,0.251,0.176,0.405,0.618,0.455,1.615,10.243,0.852,1.202,69.567,1
20061231,43,0.302,0.44,0.437,0.227,1.739,0.243,0.196,0.432,0.64,0.47,1.781,10.125,0.914,1.294,66.048,1
20070331,43,0.309,0.437,0.469,0.235,2.318,0.265,0.196,0.447,0.628,0.467,1.691,9.841,0.911,1.291,69.685,1
20070630,43,0.333,0.45,0.468,0.246,2.269,0.286,0.196,0.5,0.636,0.479,1.749,8.783,0.949,1.353,71.696,1
20070930,43,0.348,0.454,0.467,0.251,2.104,0.301,0.196,0.534,0.64,0.485,1.778,8.424,0.988,1.413,72.678,1
20071231,43,0.32,0.449,0.463,0.254,2.076,0.295,0.141,0.47,0.615,0.47,1.597,8.007,0.898,1.303,69.301,1
20080331,43,0.339,0.464,0.475,0.262,2.069,0.306,0.141,0.514,0.627,0.484,1.68,7.748,0.946,1.36,74.475,1
20080630,43,0.322,0.455,0.479,0.261,2.095,0.302,0.141,0.475,0.612,0.472,1.575,8.272,0.924,1.327,75.06,1
20080930,43,0.309,0.458,0.491,0.263,2.138,0.296,0.141,0.448,0.602,0.467,1.514,8.734,0.872,1.267,75.655,1
20081231,43,0.336,0.449,0.479,0.256,2.312,0.309,0.137,0.465,0.621,0.461,1.637,7.994,0.865,1.28,66.292,1
20090331,43,0.326,0.439,0.488,0.259,2.872,0.318,0.137,0.475,0.603,0.456,1.523,5.865,0.895,1.317,78.429,1
20090630,43,0.336,0.429,0.476,0.256,3.585,0.333,0.137,0.498,0.604,0.45,1.527,3.81,0.918,1.355,80.155,1
20090930,43,0.344,0.409,0.458,0.249,4.099,0.349,0.137,0.516,0.6,0.439,1.509,2.643,0.981,1.435,80.874,1
20091231,43,0.329,0.341,0.42,0.213,3.409,0.354,0.149,0.457,0.581,0.4,1.396,2.96,1.189,1.682,80.073,1
20100331,43,0.331,0.362,0.443,0.227,2.947,0.359,0.149,0.488,0.58,0.411,1.388,4.561,1.096,1.567,74.345,1
20100630,43,0.331,0.349,0.44,0.219,2.418,0.36,0.149,0.489,0.579,0.408,1.385,6.355,1.134,1.609,69.365,1
20100930,43,0.33,0.34,0.438,0.213,2.182,0.358,0.149,0.485,0.579,0.407,1.383,7.603,1.155,1.633,67.015,1
20101231,43,0.314,0.321,0.407,0.2,2.008,0.343,0.13,0.431,0.571,0.398,1.338,8.61,1.219,1.703,63.603,1
20110331,43,0.317,0.326,0.432,0.206,1.87,0.352,0.13,0.452,0.569,0.401,1.329,9.835,1.18,1.663,64.72,1
20110630,43,0.31,0.319,0.434,0.203,1.772,0.353,0.13,0.431,0.56,0.395,1.281,11.131,1.195,1.692,65.367,1
20110930,43,0.306,0.322,0.437,0.205,1.705,0.351,0.13,0.417,0.557,0.396,1.263,12.397,1.165,1.662,64.837,1
20111231,43,0.31,0.347,0.419,0.211,1.724,0.324,0.12,0.425,0.581,0.413,1.39,13.839,1.134,1.602,59.492,1
20120331,43,0.304,0.334,0.437,0.21,1.683,0.341,0.12,0.414,0.562,0.403,1.286,14.746,1.136,1.624,65.367,1
20120630,43,0.306,0.349,0.431,0.218,1.727,0.336,0.12,0.419,0.568,0.412,1.317,15.177,1.134,1.607,65.532,1
19950331,49,0.129,0.13,0.058,0.073,0.544,0.14,0.102,0.148,0.514,0.194,1.057,64.2,2.224,2.776,45.27,1
19950630,49,0.125,0.13,0.06,0.073,0.544,0.144,0.102,0.143,0.498,0.18,0.993,64.2,2.457,3.027,48.325,1
19950930,49,0.121,0.13,0.062,0.073,0.544,0.137,0.102,0.137,0.501,0.174,1.006,64.2,2.247,2.858,57.219,1
19951231,49,0.098,0.098,0.052,0.054,0.482,0.106,0.144,0.108,0.505,0.161,1.019,78.75,1.683,2.343,56.414,1
19960331,49,0.105,0.098,0.059,0.054,0.482,0.116,0.144,0.118,0.503,0.155,1.014,78.75,1.896,2.54,65.244,1
19960630,49,0.099,0.098,0.066,0.054,0.482,0.107,0.144,0.11,0.507,0.154,1.029,78.75,1.624,2.268,66.658,1
19990630,49,0.093,0.107,0.139,0.059,0.463,0.103,0.157,0.103,0.5,0.179,1.002,50.9,0.704,1.452,55.503,1
19990930,49,0.086,0.202,0.173,0.1,0.463,0.078,0.157,0.094,0.546,0.251,1.202,46.261,0.564,1.278,76.239,1
19991231,49,0.051,0.306,0.214,0.131,0.768,0.037,0.221,0.053,0.592,0.343,1.452,21.453,0.384,1.011,74.046,1
20000331,49,0.063,0.3,0.209,0.134,0.685,0.048,0.221,0.068,0.583,0.324,1.399,25.574,0.425,1.091,96.39,1
20000630,49,0.055,0.345,0.22,0.146,0.794,0.039,0.221,0.058,0.599,0.354,1.497,21.69,0.385,1.024,101.562,1
20000930,49,0.049,0.305,0.22,0.133,0.699,0.036,0.221,0.051,0.585,0.336,1.409,18.928,0.415,1.045,94.726,1
20001231,49,0.041,0.126,0.225,0.063,0.323,0.039,0.257,0.042,0.522,0.242,1.091,18.458,0.469,1.224,89.584,1
20010331,49,0.047,0.241,0.218,0.112,0.587,0.04,0.257,0.049,0.556,0.303,1.251,25.604,0.446,1.119,93.604,1
20010630,49,0.047,0.234,0.217,0.11,0.586,0.041,0.257,0.05,0.55,0.301,1.221,26.788,0.435,1.139,97.411,1
20010930,49,0.075,0.284,0.213,0.135,0.752,0.064,0.257,0.082,0.56,0.334,1.275,29.833,0.432,1.142,99.241,1
20011231,49,0.138,0.368,0.204,0.175,1.102,0.111,0.169,0.153,0.591,0.385,1.445,21.838,0.408,1.069,89.979,1
20020331,49,0.118,0.363,0.214,0.171,1.033,0.096,0.169,0.133,0.583,0.377,1.398,27.143,0.422,1.108,102.726,1
20020630,49,0.135,0.377,0.224,0.18,1.115,0.11,0.169,0.154,0.587,0.386,1.42,30.231,0.437,1.104,102.313,1
20020930,49,0.13,0.355,0.224,0.171,1.064,0.108,0.169,0.148,0.581,0.376,1.389,32.4,0.422,1.098,103.869,1
20021231,49,0.121,0.245,0.211,0.124,0.808,0.11,0.172,0.133,0.557,0.325,1.256,28.764,0.388,1.113,93.818,1
20030331,49,0.124,0.365,0.219,0.173,1.217,0.1,0.172,0.14,0.586,0.385,1.417,34.795,0.394,1.045,100.418,1
20030630,49,0.19,0.375,0.208,0.187,1.415,0.159,0.172,0.232,0.596,0.405,1.473,28.577,0.411,1.1,98.662,1
20030930,49,0.26,0.423,0.215,0.22,1.832,0.22,0.172,0.347,0.615,0.444,1.597,20.271,0.43,1.107,91.746,1
20031231,49,0.358,0.439,0.216,0.25,2.318,0.321,0.168,0.526,0.634,0.475,1.733,13.583,0.478,1.139,84.037,1
20040331,49,0.353,0.434,0.22,0.248,2.064,0.319,0.168,0.538,0.631,0.473,1.712,12.579,0.494,1.194,84.911,1
20040630,49,0.353,0.435,0.219,0.248,2.018,0.32,0.168,0.538,0.631,0.471,1.707,11.589,0.502,1.179,82.644,1
20040930,49,0.342,0.399,0.213,0.231,1.791,0.319,0.168,0.513,0.62,0.449,1.631,12.187,0.499,1.202,85.376,1
20041231,49,0.314,0.315,0.2,0.188,1.454,0.318,0.174,0.42,0.59,0.401,1.44,12.363,0.593,1.356,80.773,1
20050331,49,0.321,0.344,0.201,0.203,1.454,0.317,0.174,0.463,0.599,0.413,1.493,12.363,0.557,1.307,80.773,1
20050630,49,0.304,0.326,0.205,0.192,1.454,0.304,0.174,0.428,0.59,0.4,1.438,12.363,0.572,1.322,80.773,1
20050930,49,0.288,0.312,0.204,0.183,1.454,0.29,0.174,0.395,0.582,0.389,1.394,12.363,0.609,1.346,80.773,1
20051231,49,0.255,0.301,0.222,0.168,1.296,0.243,0.18,0.312,0.584,0.38,1.405,14.266,0.692,1.328,81.455,1
20060331,49,0.257,0.304,0.203,0.172,1.034,0.251,0.18,0.331,0.58,0.379,1.381,27.475,0.646,1.327,78.981,1
20060630,49,0.248,0.302,0.204,0.168,1.219,0.238,0.18,0.309,0.581,0.376,1.387,25.6,0.609,1.275,91.856,1
20060930,49,0.24,0.288,0.212,0.16,1.153,0.231,0.18,0.289,0.577,0.364,1.366,25.596,0.58,1.245,94.025,1
20061231,49,0.22,0.221,0.237,0.124,0.924,0.221,0.17,0.26,0.561,0.325,1.277,16.827,0.563,1.263,91.021,1
20070331,49,0.224,0.249,0.23,0.139,0.99,0.222,0.17,0.265,0.565,0.337,1.299,24.636,0.524,1.223,98.032,1
20070630,49,0.21,0.227,0.237,0.127,0.886,0.212,0.17,0.245,0.556,0.32,1.253,26.12,0.549,1.265,99.481,1
20070930,49,0.194,0.217,0.233,0.121,0.828,0.196,0.17,0.227,0.552,0.312,1.23,34.244,0.578,1.291,98.585,1
20071231,49,0.153,0.201,0.234,0.108,0.789,0.152,0.209,0.166,0.543,0.303,1.187,23.763,0.692,1.342,94.137,1
20080331,49,0.161,0.208,0.236,0.113,0.751,0.161,0.209,0.181,0.543,0.3,1.19,52.27,0.644,1.324,97.754,1
20080630,49,0.154,0.193,0.235,0.105,0.687,0.155,0.209,0.171,0.54,0.291,1.174,63.963,0.678,1.356,97.047,1
20080930,49,0.15,0.178,0.242,0.097,0.622,0.152,0.209,0.163,0.538,0.28,1.164,67.66,0.703,1.387,99.161,1
20081231,49,0.236,0.306,0.29,0.142,0.981,0.17,0.17,0.307,0.646,0.391,1.822,27.466,0.539,1.153,98.321,1
20090331,49,0.19,0.224,0.275,0.113,0.738,0.163,0.17,0.223,0.59,0.326,1.437,42.988,0.624,1.286,98.232,1
20090630,49,0.219,0.251,0.29,0.125,0.824,0.179,0.17,0.273,0.61,0.351,1.567,33.223,0.602,1.264,97.839,1
20090930,49,0.235,0.279,0.306,0.136,0.933,0.183,0.17,0.303,0.627,0.372,1.678,25.972,0.569,1.222,98.828,1
20091231,49,0.203,0.248,0.278,0.124,0.912,0.169,0.152,0.244,0.6,0.334,1.502,21.491,0.644,1.278,98.365,1
20100331,49,0.218,0.253,0.292,0.128,0.911,0.183,0.152,0.27,0.603,0.342,1.52,22.352,0.628,1.298,104.696,1
20100630,49,0.203,0.248,0.285,0.126,0.9,0.173,0.152,0.245,0.595,0.332,1.468,22.059,0.634,1.302,105.647,1
20100930,49,0.187,0.233,0.279,0.119,0.843,0.163,0.152,0.222,0.585,0.321,1.412,22.874,0.645,1.315,105.379,1
20101231,49,0.154,0.203,0.271,0.098,0.71,0.126,0.155,0.18,0.591,0.308,1.444,23.623,0.64,1.269,102.032,1
20110331,49,0.163,0.21,0.279,0.105,0.744,0.14,0.155,0.19,0.581,0.306,1.388,26.912,0.647,1.306,106.045,1
20110630,49,0.15,0.199,0.284,0.098,0.712,0.128,0.155,0.173,0.581,0.298,1.386,28.824,0.644,1.29,109.858,1
20110930,49,0.169,0.208,0.285,0.104,0.757,0.144,0.155,0.2,0.587,0.306,1.419,29.059,0.641,1.299,113.645,1
20111231,49,0.228,0.229,0.29,0.113,0.868,0.18,0.148,0.292,0.621,0.34,1.636,25.4,0.708,1.379,108.39,1
20120331,49,0.205,0.22,0.293,0.111,0.847,0.172,0.148,0.253,0.601,0.32,1.507,26.493,0.674,1.352,116.948,1
20120630,49,0.212,0.23,0.295,0.115,0.884,0.173,0.148,0.264,0.608,0.327,1.553,25.586,0.679,1.35,118.72,1
20120930,49,0.199,0.229,0.291,0.111,0.89,0.159,0.148,0.245,0.61,0.323,1.561,24.81,0.686,1.334,119.145,1
20121231,49,0.255,0.256,0.267,0.114,0.945,0.171,0.117,0.339,0.668,0.359,2.012,20.94,0.689,1.355,120.758,1
20130331,49,0.211,0.243,0.275,0.112,0.953,0.154,0.117,0.265,0.635,0.336,1.743,25.036,0.676,1.324,125.728,1
20130630,49,0.23,0.246,0.266,0.112,0.951,0.162,0.117,0.295,0.648,0.343,1.84,29.083,0.692,1.354,127.748,1
20130930,49,0.248,0.249,0.26,0.113,0.946,0.17,0.117,0.327,0.66,0.35,1.939,34.481,0.717,1.39,130.615,1
20131231,49,0.212,0.212,0.246,0.11,0.914,0.187,0.148,0.267,0.591,0.298,1.445,36.146,0.831,1.467,129.261,1
20140331,49,0.224,0.231,0.253,0.112,0.913,0.173,0.148,0.285,0.625,0.322,1.665,44.506,0.754,1.406,134.702,1
20140630,49,0.213,0.229,0.253,0.112,0.923,0.171,0.148,0.269,0.614,0.317,1.59,41.187,0.745,1.38,136.534,1
20140930,49,0.206,0.228,0.247,0.112,0.913,0.166,0.148,0.258,0.611,0.315,1.568,41.944,0.738,1.332,134.24,1
19950331,50,0.568,1.995,0,0.583,10.923,0.19,0.081,1.181,0.874,0.842,7.431,19.751,0.85,0.891,513.354,0
19950630,50,0.587,1.638,0,0.545,9.218,0.226,0.081,1.268,0.863,0.821,6.758,18.303,1.073,1.125,511.304,0
19950930,50,0.602,1.378,0,0.508,7.934,0.26,0.081,1.339,0.853,0.801,6.292,16.704,1.362,1.428,511.422,0
19951231,50,0.61,1.382,0,0.506,5.755,0.261,0.076,1.38,0.857,0.808,6.602,2.261,1.43,1.532,538.763,0
19960331,50,0.614,1.372,0,0.512,8.174,0.268,0.076,1.401,0.856,0.807,6.515,15.2,1.412,1.453,531.338,0
19960630,50,0.613,1.405,0,0.508,8.278,0.258,0.076,1.394,0.86,0.811,6.762,16.087,1.387,1.422,537.492,0
19960930,50,0.608,1.442,0,0.504,8.254,0.246,0.076,1.365,0.863,0.813,6.934,17.021,1.352,1.397,527.534,0
19961231,50,0.591,1.553,0,0.475,5.85,0.207,0.075,1.25,0.875,0.818,7.655,2.32,1.274,1.348,542.606,0
19970331,50,0.593,1.537,0,0.486,8.303,0.216,0.075,1.273,0.871,0.817,7.451,18.367,1.269,1.405,519.04,0
19970630,50,0.585,1.569,0,0.479,8.198,0.204,0.075,1.22,0.873,0.817,7.589,18.257,1.243,1.351,508.526,0
19970930,50,0.577,1.588,0,0.472,8.225,0.196,0.075,1.173,0.874,0.816,7.623,17.452,1.216,1.307,502.974,0
