Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20021031,20,0.301,0.477,0.13,0.263,1.933,0.271,0.047,0.428,0.614,0.536,1.592,4.88,0.46,1.785,114.09,3
20030131,20,0.259,0.381,0.156,0.216,1.479,0.253,0.254,0.347,0.579,0.487,1.378,6.391,0.477,1.857,106.018,3
20030430,20,0.268,0.398,0.156,0.224,1.623,0.257,0.254,0.365,0.587,0.5,1.423,6.249,0.48,1.841,106.018,3
20030731,20,0.255,0.365,0.156,0.21,1.438,0.256,0.254,0.341,0.572,0.48,1.336,7.049,0.495,1.899,106.018,3
20031031,20,0.244,0.329,0.156,0.194,1.321,0.26,0.254,0.323,0.555,0.458,1.246,7.533,0.522,1.975,106.018,3
20040131,20,0.22,0.263,0.155,0.166,1.116,0.275,0.241,0.28,0.506,0.399,1.026,8.345,0.651,2.246,107.58,3
20040430,20,0.226,0.288,0.157,0.176,1.154,0.263,0.241,0.291,0.526,0.423,1.109,9.089,0.611,2.122,104.464,3
20040731,20,0.218,0.278,0.153,0.171,1.174,0.259,0.241,0.279,0.519,0.417,1.078,9.016,0.625,2.146,106.061,3
20041031,20,0.213,0.284,0.144,0.175,1.264,0.255,0.241,0.27,0.514,0.415,1.059,8.811,0.637,2.159,106.76,3
20050131,20,0.113,0.322,0.157,0.168,1.297,0.11,0.117,0.127,0.538,0.422,1.162,9.222,0.59,1.824,103.936,3
20050430,20,0.225,0.347,0.153,0.201,1.512,0.238,0.117,0.29,0.55,0.449,1.222,9.83,0.573,1.95,107.865,3
20050731,20,0.259,0.397,0.166,0.229,1.807,0.261,0.117,0.349,0.573,0.474,1.341,7.141,0.544,1.87,106.95,3
20051031,20,0.289,0.43,0.181,0.247,1.887,0.28,0.117,0.405,0.591,0.493,1.448,6.104,0.537,1.812,103.485,3
20060131,20,0.257,0.342,0.253,0.195,1.445,0.253,0.248,0.33,0.577,0.462,1.366,5.795,0.59,1.746,90.191,3
20060430,20,0.291,0.394,0.209,0.23,1.674,0.291,0.248,0.406,0.585,0.482,1.41,4.962,0.545,1.794,92.652,3
20060731,20,0.268,0.358,0.215,0.21,1.46,0.275,0.248,0.362,0.571,0.465,1.333,5.529,0.554,1.795,89.01,3
20061031,20,0.244,0.314,0.217,0.184,1.207,0.258,0.248,0.32,0.556,0.442,1.254,6.432,0.555,1.805,85.859,3
20070131,20,0.223,0.224,0.207,0.137,0.973,0.261,0.247,0.276,0.524,0.391,1.099,6.946,0.651,1.908,80.745,3
20070430,20,0.228,0.258,0.191,0.159,1.025,0.266,0.247,0.292,0.526,0.404,1.109,7.353,0.602,1.929,83.375,3
20070731,20,0.22,0.231,0.18,0.145,0.939,0.271,0.247,0.28,0.51,0.383,1.039,7.76,0.637,2.016,83.115,3
20071031,20,0.213,0.216,0.167,0.139,0.911,0.275,0.247,0.268,0.496,0.371,0.983,8.016,0.666,2.088,82.88,3
20080131,20,0.211,0.232,0.183,0.15,1.051,0.278,0.16,0.263,0.49,0.377,0.965,7.444,0.663,2.096,85.37,3
20080430,20,0.209,0.214,0.156,0.139,1.087,0.28,0.16,0.263,0.485,0.365,0.943,5.928,0.672,2.148,86.192,3
20080731,20,0.209,0.214,0.154,0.138,1.13,0.277,0.16,0.263,0.487,0.369,0.953,5.432,0.645,2.11,86.488,3
20081031,20,0.211,0.225,0.157,0.144,1.338,0.275,0.16,0.267,0.493,0.377,0.975,4.263,0.596,2.056,88.658,3
20090131,20,0.272,0.475,0.124,0.256,3.391,0.24,0.055,0.381,0.608,0.513,1.583,1.753,0.536,1.695,94.215,4
20090430,20,0.238,0.308,0.141,0.184,2.895,0.261,0.055,0.316,0.545,0.437,1.212,1.135,0.529,1.862,93.02,4
20090731,20,0.256,0.351,0.127,0.202,4.348,0.258,0.055,0.349,0.571,0.468,1.354,0.105,0.483,1.796,96.33,4
20091031,20,0.274,0.388,0.123,0.217,3.978,0.259,0.055,0.386,0.593,0.492,1.493,0.458,0.47,1.763,97.521,4
20100131,20,0.267,0.436,0.125,0.235,2.821,0.239,0.188,0.373,0.605,0.512,1.564,2.05,0.608,1.71,97.54,4
20100430,20,0.27,0.356,0.128,0.2,1.703,0.257,0.188,0.378,0.59,0.491,1.472,3.651,0.507,1.782,91.467,4
20100731,20,0.269,0.35,0.137,0.194,1.454,0.252,0.188,0.375,0.594,0.497,1.492,4.549,0.501,1.763,89.473,4
20101031,20,0.269,0.378,0.147,0.204,1.569,0.24,0.188,0.372,0.605,0.51,1.552,4.502,0.492,1.713,90.663,4
20110131,20,0.265,0.615,0.154,0.303,2.659,0.205,-0.003,0.352,0.638,0.554,1.764,3.847,0.555,1.579,95.536,4
