Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20111231,28,0.074,0.077,0.409,0.048,0.198,0.112,0.471,0.072,0.417,0.21,0.719,132.983,1.419,1.584,1.922,0
20120331,28,0.072,0.078,0.41,0.049,0.194,0.11,0.471,0.069,0.414,0.211,0.711,146.342,1.397,1.591,2.138,0
20120630,28,0.071,0.073,0.393,0.046,0.193,0.11,0.471,0.068,0.409,0.204,0.696,151.247,1.44,1.637,1.354,0
20120930,28,0.07,0.076,0.386,0.048,0.216,0.109,0.471,0.067,0.41,0.206,0.699,149.122,1.431,1.637,1.564,0
20121231,28,0.08,0.081,0.377,0.052,0.252,0.127,0.408,0.078,0.408,0.204,0.697,144.682,1.449,1.629,0,0
20130331,28,0.075,0.083,0.379,0.053,0.265,0.119,0.408,0.072,0.406,0.204,0.689,136.042,1.435,1.639,1.789,0
20130630,28,0.086,0.096,0.376,0.062,0.338,0.136,0.408,0.084,0.408,0.211,0.694,126.67,1.426,1.631,2.396,0
20130930,28,0.096,0.103,0.386,0.067,0.377,0.153,0.408,0.094,0.408,0.214,0.696,110.309,1.421,1.62,1.886,0
20131231,28,0.118,0.12,0.43,0.081,0.494,0.194,0.339,0.118,0.407,0.225,0.693,95.82,1.329,1.522,0,0
20140331,28,0.114,0.123,0.4,0.082,0.514,0.185,0.339,0.114,0.41,0.227,0.7,79.408,1.339,1.546,1.366,0
20140630,28,0.115,0.126,0.421,0.084,0.528,0.187,0.339,0.115,0.41,0.23,0.7,71.699,1.26,1.462,0.5,0
20140930,28,0.115,0.134,0.426,0.089,0.582,0.189,0.339,0.115,0.409,0.232,0.698,68.864,1.18,1.379,0.736,0
19950331,44,0.191,0.275,0.461,0.146,1.029,0.177,0.204,0.223,0.572,0.4,1.355,12.461,0.583,0.868,16.05,0
19950630,44,0.186,0.264,0.46,0.141,0.93,0.175,0.204,0.216,0.566,0.393,1.325,13.014,0.599,0.887,16.05,0
19950930,44,0.18,0.249,0.464,0.134,0.847,0.173,0.204,0.208,0.56,0.384,1.291,12.967,0.614,0.908,16.05,0
19951231,44,0.154,0.199,0.515,0.11,0.687,0.16,0.284,0.148,0.533,0.321,1.191,8.332,0.621,0.924,15.159,0
19960331,44,0.165,0.219,0.473,0.117,0.728,0.16,0.284,0.186,0.553,0.366,1.251,21.351,0.645,0.945,15.159,0
19960630,44,0.16,0.209,0.479,0.112,0.701,0.155,0.284,0.179,0.55,0.358,1.24,22.255,0.664,0.96,15.159,0
19960930,44,0.154,0.202,0.487,0.108,0.682,0.149,0.284,0.171,0.549,0.355,1.233,26.783,0.674,0.96,15.159,0
19961231,44,0.137,0.185,0.527,0.102,0.633,0.145,0.263,0.128,0.524,0.302,1.142,10.222,0.75,1.021,15.421,0
19970331,44,0.145,0.195,0.491,0.104,0.602,0.143,0.263,0.159,0.543,0.346,1.202,23.647,0.747,1.022,0.983,0
19970630,44,0.141,0.191,0.491,0.103,0.576,0.14,0.263,0.154,0.54,0.343,1.185,26.498,0.78,1.052,1.17,0
19970930,44,0.14,0.191,0.486,0.102,0.57,0.139,0.263,0.153,0.54,0.343,1.187,26.505,0.814,1.084,1.276,0
19971231,44,0.133,0.187,0.505,0.104,0.586,0.141,0.293,0.124,0.521,0.302,1.141,12.672,0.799,1.078,17.679,0
19980331,44,0.139,0.192,0.487,0.103,0.678,0.138,0.293,0.151,0.538,0.342,1.181,12.672,0.808,1.084,2.454,0
19980630,44,0.138,0.191,0.496,0.103,0.81,0.138,0.293,0.151,0.537,0.341,1.177,12.672,0.788,1.068,3.085,0
19980930,44,0.137,0.189,0.507,0.102,0.586,0.138,0.293,0.149,0.534,0.338,1.161,12.672,0.756,1.041,17.679,0
19981231,44,0.09,0.175,0.541,0.095,0.712,0.096,0.235,0.08,0.508,0.279,1.073,12.235,0.618,0.906,22.711,0
19990331,44,0.115,0.182,0.529,0.097,0.712,0.117,0.235,0.123,0.528,0.33,1.128,12.235,0.664,0.947,22.711,0
19990630,44,0.105,0.184,0.539,0.097,0.712,0.105,0.235,0.11,0.526,0.331,1.123,12.235,0.625,0.896,22.711,0
19990930,44,0.093,0.185,0.561,0.097,-0.231,0.093,0.235,0.097,0.525,0.333,1.117,12.235,0.61,0.864,6.818,0
19991231,44,0.111,0.251,0.615,0.131,1.046,0.109,0.194,0.105,0.535,0.343,1.219,7.622,0.585,0.804,20.896,0
20000331,44,0.104,0.217,0.593,0.112,0.602,0.099,0.194,0.11,0.539,0.362,1.187,19.907,0.611,0.836,2.406,0
20000630,44,0.106,0.215,0.584,0.11,0.56,0.101,0.194,0.113,0.541,0.371,1.198,25.956,0.651,0.871,1.516,0
20000930,44,0.107,0.212,0.572,0.109,0.546,0.101,0.194,0.114,0.542,0.375,1.2,32.723,0.689,0.907,1.059,0
20001231,44,0.09,0.165,0.569,0.09,0.404,0.097,0.306,0.083,0.503,0.293,1.06,20.471,0.84,1.058,22.162,0
20010331,44,0.097,0.177,0.539,0.093,0.39,0.097,0.306,0.097,0.526,0.352,1.123,55.591,0.817,1.036,2.149,0
20010630,44,0.093,0.163,0.532,0.087,0.367,0.096,0.306,0.088,0.517,0.339,1.081,62.697,0.862,1.085,3.593,0
20010930,44,0.09,0.151,0.523,0.082,0.36,0.097,0.306,0.082,0.507,0.325,1.039,63.767,0.898,1.129,5.051,0
20011231,44,0.085,0.13,0.548,0.075,0.365,0.106,0.341,0.079,0.469,0.248,0.918,26.705,0.922,1.185,24.833,0
20020331,44,0.089,0.135,0.524,0.075,0.437,0.101,0.341,0.08,0.492,0.308,0.977,55.806,0.916,1.171,6.066,0
20020630,44,0.089,0.134,0.53,0.075,0.486,0.102,0.341,0.081,0.489,0.305,0.965,50.575,0.905,1.171,6.584,0
20020930,44,0.088,0.133,0.532,0.075,0.495,0.102,0.341,0.08,0.489,0.303,0.964,52.481,0.884,1.154,6.206,0
20021231,44,0.079,0.128,0.553,0.07,0.462,0.088,0.283,0.073,0.493,0.256,1.009,18.167,0.911,1.154,25.709,0
20030331,44,0.083,0.13,0.522,0.071,0.397,0.091,0.283,0.075,0.499,0.307,1.007,53.858,0.904,1.158,4.642,0
20030630,44,0.077,0.125,0.496,0.067,0.354,0.083,0.283,0.069,0.501,0.304,1.013,57.466,0.915,1.17,3.604,0
20030930,44,0.071,0.118,0.486,0.064,0.33,0.076,0.283,0.063,0.5,0.301,1.011,62.346,0.918,1.169,2.751,0
20031231,44,0.049,0.097,0.529,0.055,0.296,0.059,0.352,0.043,0.465,0.227,0.901,33.261,0.964,1.197,22.624,0
20040331,44,0.057,0.105,0.476,0.057,0.294,0.064,0.352,0.05,0.488,0.288,0.964,113.164,0.941,1.192,3.354,0
20040630,44,0.054,0.102,0.469,0.055,0.272,0.061,0.352,0.047,0.484,0.287,0.948,136.699,0.978,1.221,2.758,0
20040930,44,0.051,0.1,0.456,0.055,0.249,0.058,0.352,0.045,0.483,0.287,0.942,49.151,1.034,1.27,2.089,0
20041231,44,0.045,0.075,0.42,0.042,0.182,0.056,0.453,0.041,0.459,0.218,0.88,31.522,1.184,1.405,17.71,0
20050331,44,0.049,0.087,0.408,0.048,0.188,0.055,0.453,0.043,0.479,0.281,0.929,59.95,1.142,1.369,17.71,0
20050630,44,0.049,0.083,0.394,0.046,0.173,0.057,0.453,0.044,0.479,0.282,0.928,49.744,1.189,1.413,17.71,0
20050930,44,0.05,0.077,0.376,0.042,0.154,0.058,0.453,0.044,0.478,0.283,0.924,100.059,1.231,1.452,17.71,0
20051231,44,0.051,0.066,0.375,0.038,0.135,0.066,0.514,0.047,0.449,0.23,0.842,52.69,1.383,1.584,10.321,0
20060331,44,0.053,0.072,0.359,0.04,0.135,0.062,0.514,0.047,0.474,0.284,0.908,85.4,1.299,1.517,10.321,0
20060630,44,0.053,0.069,0.356,0.038,0.123,0.062,0.514,0.047,0.473,0.282,0.904,119.583,1.316,1.535,10.321,0
20060930,44,0.052,0.068,0.355,0.038,0.118,0.062,0.514,0.047,0.471,0.279,0.899,87.393,1.318,1.54,10.321,0
20061231,44,0.053,0.067,0.382,0.038,0.122,0.066,0.486,0.049,0.463,0.24,0.89,48.09,1.333,1.552,6.848,0
20070331,44,0.054,0.069,0.359,0.038,0.124,0.062,0.486,0.048,0.477,0.281,0.919,96.561,1.305,1.537,6.848,0
20070630,44,0.054,0.07,0.364,0.039,0.126,0.062,0.486,0.049,0.481,0.284,0.933,97.299,1.298,1.535,6.848,0
20070930,44,0.055,0.071,0.371,0.038,0.129,0.061,0.486,0.049,0.486,0.287,0.952,147.493,1.306,1.543,6.848,0
20071231,44,0.054,0.072,0.424,0.04,0.137,0.062,0.448,0.05,0.479,0.258,0.953,60.246,1.284,1.474,7.364,0
20080331,44,0.055,0.073,0.386,0.039,0.127,0.058,0.448,0.049,0.498,0.303,1.003,143.466,1.254,1.475,7.364,0
20080630,44,0.055,0.073,0.393,0.038,0.124,0.056,0.448,0.049,0.509,0.319,1.047,147.445,1.21,1.421,7.364,0
20080930,44,0.055,0.075,0.391,0.039,0.117,0.056,0.448,0.049,0.512,0.322,1.058,105.461,1.187,1.4,7.364,0
20081231,44,0.056,0.076,0.342,0.041,0.12,0.064,0.54,0.053,0.485,0.232,0.978,56.036,1.235,1.472,6.955,0
20090331,44,0.057,0.076,0.37,0.04,0.143,0.058,0.54,0.052,0.508,0.31,1.052,85.191,1.154,1.385,6.955,0
20090630,44,0.058,0.077,0.375,0.041,0.174,0.061,0.54,0.053,0.5,0.299,1.032,48.196,1.101,1.343,6.955,0
20090930,44,0.059,0.078,0.4,0.041,0.232,0.063,0.54,0.055,0.5,0.299,1.043,45.141,1.007,1.25,6.955,0
20091231,44,0.058,0.078,0.5,0.041,0.252,0.06,0.241,0.053,0.505,0.26,1.067,26.967,0.839,1.061,9.229,0
20100331,44,0.059,0.078,0.473,0.041,0.229,0.06,0.241,0.054,0.509,0.312,1.084,58.651,0.857,1.091,9.229,0
20100630,44,0.073,0.093,0.477,0.049,0.265,0.077,0.241,0.068,0.508,0.311,1.075,173.44,0.841,1.072,9.229,0
20100930,44,0.081,0.1,0.48,0.054,0.289,0.087,0.241,0.075,0.504,0.309,1.059,196.459,0.824,1.054,9.229,0
20101231,44,0.074,0.091,0.547,0.05,0.274,0.082,0.323,0.067,0.495,0.259,1.02,50.723,0.735,0.942,4.35,0
20110331,44,0.086,0.105,0.496,0.057,0.287,0.094,0.323,0.079,0.5,0.306,1.04,194.876,0.778,1,4.35,0
20110630,44,0.077,0.097,0.5,0.053,0.25,0.083,0.323,0.07,0.501,0.307,1.045,210.189,0.746,0.976,4.35,0
20110930,44,0.068,0.094,0.503,0.05,0.23,0.072,0.323,0.061,0.501,0.307,1.045,191.422,0.727,0.954,4.35,0
20111231,44,0.055,0.1,0.53,0.051,0.244,0.055,0.325,0.049,0.514,0.268,1.103,64.41,0.748,0.941,4.727,0
20120331,44,0.058,0.096,0.496,0.05,0.241,0.059,0.325,0.052,0.51,0.308,1.086,162.058,0.734,0.947,4.727,0
20120630,44,0.053,0.094,0.49,0.049,0.249,0.055,0.325,0.047,0.507,0.3,1.07,150.667,0.759,0.963,4.727,0
20120930,44,0.052,0.087,0.493,0.045,0.234,0.054,0.325,0.046,0.504,0.292,1.054,168.467,0.781,0.988,4.727,0
20121231,44,0.044,0.064,0.543,0.035,0.176,0.049,0.346,0.039,0.486,0.237,0.978,59.881,0.778,1.005,5.116,0
20130331,44,0.046,0.074,0.513,0.04,0.206,0.051,0.346,0.041,0.488,0.275,0.986,59.881,0.763,0.991,5.116,0
20130630,44,0.044,0.079,0.539,0.042,0.227,0.048,0.346,0.039,0.49,0.279,0.994,59.881,0.713,0.946,5.116,0
20130930,44,0.042,0.091,0.549,0.048,0.275,0.045,0.346,0.037,0.492,0.283,1.005,59.881,0.666,0.898,5.116,0
20131231,44,0.037,0.121,0.559,0.065,0.395,0.041,0.27,0.032,0.48,0.257,0.956,126.733,0.602,0.827,5.038,0
20140331,44,0.046,0.114,0.547,0.061,0.373,0.05,0.27,0.04,0.489,0.289,0.99,126.733,0.615,0.854,5.038,0
20140630,44,0.05,0.114,0.54,0.062,0.388,0.056,0.27,0.044,0.483,0.286,0.969,126.733,0.622,0.868,5.038,0
20140930,44,0.054,0.112,0.536,0.062,0.395,0.063,0.27,0.048,0.476,0.281,0.944,126.733,0.624,0.879,5.038,0
19950331,51,0.517,0.517,0.427,0.444,3.343,0.761,0.204,1.069,0.584,0.547,1.405,1.06,2.574,2.802,33.867,4
19950630,51,0.506,0.506,0.428,0.435,2.996,0.755,0.204,1.023,0.575,0.539,1.355,1.384,2.541,2.794,34.68,4
19950930,51,0.493,0.493,0.434,0.424,2.731,0.752,0.204,0.971,0.564,0.528,1.291,1.672,2.662,2.842,30.138,4
19951231,51,0.455,0.455,0.417,0.4,2.464,0.765,0.255,0.836,0.522,0.49,1.093,1.997,3.069,3.23,28.558,4
19960331,51,0.461,0.461,0.429,0.401,2.141,0.753,0.255,0.856,0.532,0.497,1.136,2.371,2.946,3.117,31.284,4
19960630,51,0.445,0.445,0.435,0.387,1.786,0.748,0.255,0.803,0.518,0.483,1.074,2.957,3.047,3.182,28.685,4
19960930,51,0.426,0.426,0.418,0.366,1.479,0.722,0.255,0.742,0.507,0.468,1.028,3.695,3.044,3.205,28.488,4
19961231,51,0.345,0.345,0.424,0.299,1.331,0.693,0.399,0.526,0.432,0.391,0.76,4.557,2.691,2.814,20.919,4
19970331,51,0.359,0.373,0.422,0.32,1.104,0.684,0.399,0.561,0.451,0.409,0.821,5.643,2.811,2.932,19.924,4
19970630,51,0.324,0.33,0.431,0.283,0.953,0.661,0.399,0.479,0.42,0.379,0.725,6.636,2.593,2.71,15.788,2
19970930,51,0.349,0.267,0.436,0.233,0.785,0.708,0.399,0.535,0.43,0.397,0.756,7.464,2.501,2.594,11.618,2
19971231,51,0.341,0.341,0.464,0.294,1.159,0.677,0.583,0.518,0.433,0.398,0.765,7.685,1.722,1.786,4.933,2
