Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20020331,16,0.427,0.606,0.687,0.379,1.695,0.416,0.242,0.63,0.642,0.535,1.803,5.38,0.625,0.659,36.438,1
20020630,16,0.426,0.6,0.659,0.375,1.697,0.415,0.242,0.623,0.641,0.531,1.795,5.414,0.649,0.682,32.683,1
20020930,16,0.424,0.588,0.621,0.368,1.68,0.415,0.242,0.609,0.639,0.525,1.784,5.288,0.698,0.732,27.015,1
20021231,16,0.407,0.577,0.525,0.352,1.596,0.389,0.261,0.549,0.638,0.518,1.786,5.267,0.788,0.82,35.875,1
20030331,16,0.409,0.577,0.526,0.351,1.666,0.388,0.261,0.553,0.641,0.514,1.789,5.285,0.729,0.761,9.88,1
20030630,16,0.4,0.553,0.465,0.339,1.667,0.387,0.261,0.528,0.633,0.501,1.728,5.449,0.797,0.83,4.751,1
20030930,16,0.39,0.524,0.405,0.325,1.628,0.388,0.261,0.505,0.622,0.484,1.648,5.784,0.888,0.924,0.483,1
20031231,16,0.366,0.477,0.331,0.301,1.455,0.386,0.286,0.458,0.599,0.453,1.511,5.835,1.002,1.046,6.11,1
20040331,16,0.363,0.468,0.288,0.293,1.544,0.378,0.286,0.449,0.601,0.444,1.509,6.322,1.1,1.138,3.102,1
20040630,16,0.349,0.449,0.241,0.28,1.49,0.365,0.286,0.421,0.595,0.428,1.471,6.568,1.203,1.239,6.714,1
20040930,16,0.35,0.446,0.197,0.278,1.54,0.367,0.286,0.422,0.595,0.425,1.474,6.599,1.357,1.392,8.985,1
20041231,16,0.396,0.539,0.449,0.346,2.242,0.415,0.171,0.511,0.612,0.484,1.579,6.053,0.519,0.55,7.262,1
20050331,16,0.371,0.483,0.247,0.308,1.885,0.396,0.171,0.461,0.599,0.448,1.494,5.564,1.025,1.058,12.473,1
20050630,16,0.382,0.489,0.324,0.319,2.01,0.418,0.171,0.484,0.597,0.455,1.481,5.118,0.823,0.858,11.449,1
20050930,16,0.381,0.482,0.502,0.319,2.092,0.428,0.171,0.484,0.59,0.451,1.439,4.621,0.544,0.582,11.229,1
20051231,16,0.357,0.469,0.607,0.304,2.124,0.396,0.2,0.434,0.584,0.436,1.403,4.48,0.442,0.486,16.052,1
20060331,16,0.364,0.459,0.542,0.303,2.034,0.412,0.2,0.449,0.581,0.434,1.388,4.391,0.504,0.548,14.019,1
20060630,16,0.357,0.46,0.533,0.3,2.049,0.401,0.2,0.435,0.581,0.431,1.385,4.341,0.488,0.532,16.406,1
19950331,27,0.45,0.551,0.726,0.41,2.347,0.567,0.212,0.804,0.591,0.521,1.456,4.066,0.323,0.348,0,2
19950630,27,0.406,0.527,0.765,0.385,2.155,0.524,0.212,0.673,0.566,0.493,1.317,4.276,0.283,0.306,0,2
19950930,27,0.379,0.495,0.78,0.363,2.017,0.511,0.212,0.6,0.544,0.467,1.201,4.518,0.289,0.313,0,2
19951231,27,0.404,0.423,0.788,0.35,2.06,0.659,0.234,0.632,0.507,0.443,1.063,4.802,0.634,0.681,0,2
19960331,27,0.385,0.44,0.793,0.345,1.909,0.583,0.234,0.616,0.518,0.439,1.084,4.952,0.468,0.5,0,2
19960630,27,0.399,0.419,0.782,0.341,1.866,0.633,0.234,0.654,0.512,0.432,1.056,5.031,0.661,0.704,0,1
19960930,27,0.392,0.406,0.771,0.332,1.819,0.637,0.234,0.636,0.502,0.42,1.018,5.079,0.717,0.765,0,1
19961231,27,0.371,0.383,0.791,0.318,1.818,0.647,0.29,0.552,0.477,0.407,0.941,5.183,0.701,0.758,0,1
19970331,27,0.375,0.387,0.76,0.317,1.747,0.628,0.29,0.594,0.489,0.404,0.963,5.266,0.687,0.738,0,1
19970630,27,0.365,0.377,0.775,0.307,1.715,0.616,0.29,0.568,0.482,0.394,0.938,5.408,0.694,0.744,0,1
19970930,27,0.349,0.361,0.794,0.293,1.633,0.6,0.29,0.532,0.472,0.378,0.901,5.634,0.72,0.773,0.461,2
19971231,27,0.659,0.673,0.802,0.566,6.237,0.776,0.093,1.661,0.714,0.679,2.585,4.741,0.812,0.88,19.75,2
19980331,27,0.555,0.566,0.805,0.468,3.109,0.725,0.093,1.201,0.632,0.572,1.735,3.64,0.788,0.855,17.595,2
19980630,27,0.604,0.616,0.8,0.511,3.329,0.747,0.093,1.474,0.672,0.619,2.064,3.188,0.779,0.854,20.115,2
19980930,27,0.642,0.654,0.807,0.546,3.494,0.764,0.093,1.733,0.701,0.655,2.368,2.923,0.771,0.853,21.278,2
19981231,27,0.619,0.632,0.819,0.529,3.23,0.762,0.147,1.376,0.681,0.638,2.193,2.864,0.664,0.742,18.006,2
19990331,27,0.619,0.631,0.819,0.524,2.986,0.752,0.147,1.556,0.683,0.633,2.173,2.996,0.69,0.772,15.345,2
19990630,27,0.599,0.612,0.76,0.505,2.813,0.738,0.147,1.434,0.669,0.615,2.039,3.137,0.674,0.744,10.897,2
19990930,27,0.58,0.594,0.743,0.489,2.698,0.73,0.147,1.331,0.655,0.598,1.91,3.288,0.695,0.765,9.657,2
19991231,27,0.524,0.539,0.675,0.455,2.498,0.739,0.153,0.984,0.598,0.546,1.523,3.375,0.832,0.925,15.904,2
20000331,27,0.532,0.548,0.679,0.451,2.513,0.714,0.153,1.108,0.615,0.553,1.604,3.386,0.767,0.84,10.486,2
20000630,27,0.52,0.537,0.704,0.445,2.518,0.717,0.153,1.057,0.602,0.541,1.521,3.399,0.8,0.881,12.381,2
20000930,27,0.543,0.575,0.691,0.474,2.826,0.718,0.153,1.158,0.623,0.569,1.663,3.205,0.683,0.749,12.097,2
20001231,27,0.59,0.672,0.816,0.544,3.806,0.714,0.14,1.313,0.668,0.639,2.103,2.866,0.455,0.506,22.361,2
20010331,27,0.578,0.647,0.76,0.522,3.354,0.708,0.14,1.338,0.659,0.616,1.952,2.514,0.492,0.542,18.125,2
20010630,27,0.59,0.669,0.786,0.537,3.728,0.705,0.14,1.41,0.671,0.63,2.064,2.184,0.464,0.508,26.606,2
20010930,27,0.575,0.652,0.823,0.521,3.763,0.695,0.14,1.325,0.66,0.615,1.965,1.98,0.449,0.49,33.053,2
20011231,27,0.465,0.689,0.846,0.49,2.997,0.533,0.178,0.78,0.62,0.577,1.675,2.483,0.216,0.232,22.121,2
20020331,27,0.516,0.651,0.815,0.49,3.645,0.611,0.178,1.037,0.635,0.582,1.755,2.145,0.317,0.337,27.66,2
20020630,27,0.504,0.643,0.655,0.482,3.525,0.601,0.178,0.992,0.629,0.573,1.704,2.298,0.345,0.361,17.896,2
20020930,27,0.506,0.62,0.548,0.473,3.45,0.619,0.178,0.999,0.623,0.564,1.663,2.496,0.413,0.425,16.762,2
20021231,27,0.535,0.545,0.923,0.47,3.567,0.768,0.456,1.043,0.599,0.546,1.508,2.755,0.736,0.762,25.344,2
20030331,27,0.529,0.555,0.581,0.461,3.126,0.722,0.456,1.098,0.609,0.547,1.562,2.942,0.708,0.725,15.348,2
20030630,27,0.52,0.533,0.71,0.448,2.909,0.733,0.456,1.059,0.596,0.532,1.48,3.176,0.667,0.685,11.963,2
20030930,27,0.504,0.521,0.777,0.438,2.723,0.726,0.456,0.995,0.583,0.52,1.403,3.364,0.635,0.655,1.309,2
20031231,27,0.471,0.482,0.51,0.403,2.604,0.705,0.242,0.778,0.559,0.486,1.268,3.427,0.963,0.982,14.024,2
20040331,27,0.478,0.496,0.556,0.411,2.56,0.697,0.242,0.883,0.568,0.496,1.313,3.479,0.77,0.787,14.024,2
20040630,27,0.471,0.49,0.528,0.403,2.495,0.686,0.242,0.86,0.565,0.491,1.299,3.533,0.791,0.807,14.024,2
20040930,27,0.466,0.485,0.523,0.397,2.467,0.677,0.242,0.842,0.563,0.486,1.289,3.524,0.794,0.809,14.024,2
20041231,27,0.447,0.487,0.554,0.386,2.399,0.631,0.22,0.69,0.562,0.48,1.284,3.512,0.599,0.607,0,2
20050331,27,0.452,0.478,0.588,0.383,2.363,0.647,0.22,0.793,0.561,0.478,1.277,3.513,0.649,0.659,0,2
20050630,27,0.447,0.474,0.588,0.378,2.341,0.64,0.22,0.776,0.558,0.473,1.264,3.552,0.637,0.647,0,2
20050930,27,0.435,0.471,0.551,0.372,2.31,0.62,0.22,0.74,0.554,0.466,1.244,3.543,0.61,0.619,0,2
20051231,27,0.396,0.442,0.56,0.342,2.142,0.574,0.234,0.555,0.533,0.433,1.144,3.521,0.557,0.567,0,2
20060331,27,0.419,0.475,0.589,0.365,2.296,0.582,0.234,0.69,0.554,0.46,1.241,3.474,0.488,0.497,0,2
20060630,27,0.41,0.478,0.626,0.361,2.284,0.559,0.234,0.664,0.554,0.457,1.244,3.353,0.423,0.431,0,2
20060930,27,0.412,0.475,0.743,0.359,2.244,0.56,0.234,0.67,0.556,0.456,1.253,3.389,0.366,0.375,0,2
20061231,27,0.43,0.462,0.784,0.348,2.165,0.569,0.198,0.626,0.57,0.46,1.329,3.434,0.459,0.47,0,2
20070331,27,0.436,0.484,0.48,0.366,2.323,0.573,0.198,0.736,0.574,0.472,1.349,3.518,0.632,0.642,0,2
20070630,27,0.451,0.504,0.466,0.376,2.425,0.568,0.198,0.782,0.591,0.489,1.445,3.454,0.621,0.63,0,2
20070930,27,0.457,0.513,0.461,0.378,2.467,0.563,0.198,0.803,0.6,0.496,1.498,3.393,0.627,0.636,0,2
20071231,27,0.445,0.49,0.763,0.368,2.409,0.574,0.216,0.649,0.583,0.479,1.398,3.357,0.385,0.397,0,2
20080331,27,0.455,0.501,0.738,0.373,2.399,0.569,0.216,0.788,0.594,0.488,1.464,3.379,0.405,0.416,0,2
20080630,27,0.456,0.483,0.73,0.368,2.35,0.594,0.216,0.794,0.585,0.48,1.413,3.568,0.498,0.511,0,2
20080930,27,0.471,0.489,0.623,0.378,2.439,0.616,0.216,0.842,0.591,0.489,1.447,3.651,0.624,0.64,0,2
20081231,27,0.51,0.513,0.415,0.402,2.634,0.647,0.168,0.82,0.617,0.522,1.609,3.633,1.192,1.212,0,2
20090331,27,0.494,0.499,0.508,0.391,2.559,0.64,0.168,0.917,0.604,0.506,1.528,3.572,0.914,0.934,0,2
20090630,27,0.496,0.5,0.491,0.39,2.561,0.637,0.168,0.921,0.607,0.508,1.544,3.556,0.93,0.95,0,2
20090930,27,0.469,0.492,0.488,0.372,2.361,0.592,0.168,0.761,0.598,0.491,1.491,3.736,0.745,0.765,0,2
20091231,27,0.434,0.464,0.713,0.344,3.123,0.554,0.12,0.619,0.58,0.463,1.384,4.021,0.637,0.658,0,2
20100331,27,0.441,0.472,0.594,0.352,2.139,0.562,0.12,0.651,0.584,0.469,1.404,4.145,0.629,0.65,0,2
20100630,27,0.435,0.468,0.613,0.348,2.103,0.558,0.12,0.623,0.579,0.464,1.378,4.149,0.628,0.649,0,2
20100930,27,0.43,0.459,0.682,0.344,2.077,0.561,0.12,0.61,0.573,0.457,1.343,4.137,0.642,0.663,0,2
20101231,27,0.431,0.432,0.624,0.332,2.026,0.59,0.165,0.609,0.562,0.442,1.285,3.916,1.098,1.131,0,2
20110331,27,0.428,0.443,0.651,0.337,2.093,0.576,0.165,0.602,0.565,0.446,1.298,3.936,0.831,0.857,0.681,3
20110630,27,0.45,0.473,0.479,0.359,2.384,0.586,0.165,0.68,0.582,0.474,1.394,3.364,0.516,0.968,0,3
20110930,27,0.468,0.491,0.478,0.373,2.62,0.598,0.165,0.745,0.595,0.493,1.472,2.775,0.373,0.934,0,3
20111231,27,0.506,0.518,0.562,0.389,3.35,0.605,0.119,0.866,0.629,0.527,1.695,2.261,0.877,0.877,0,3
20120331,27,0.494,0.525,0.45,0.393,2.904,0.594,0.119,0.834,0.621,0.523,1.639,2.112,0.864,0.885,0,3
20120630,27,0.497,0.531,0.488,0.394,2.921,0.587,0.119,0.837,0.627,0.527,1.684,2.004,0.833,0.819,0,3
20120930,27,0.498,0.533,0.482,0.391,2.865,0.577,0.119,0.831,0.632,0.528,1.717,2.042,0.812,0.812,0,3
20121231,27,0.501,0.533,0.542,0.381,2.691,0.559,0.175,0.846,0.643,0.531,1.801,2.09,0.759,0.786,0,3
20130331,27,0.499,0.534,0.513,0.385,2.737,0.563,0.175,0.83,0.638,0.529,1.765,2.249,0.772,0.785,0,3
20130630,27,0.507,0.532,0.522,0.383,2.719,0.567,0.175,0.854,0.644,0.533,1.81,2.272,0.815,0.838,0,3
20130930,27,0.521,0.54,0.523,0.388,2.749,0.57,0.175,0.897,0.656,0.544,1.907,2.216,0.849,0.884,0,3
20131231,27,0.54,0.561,0.506,0.405,2.821,0.583,0.161,0.92,0.668,0.562,2.012,2.159,0.848,0.886,0,3
20140331,27,0.539,0.555,0.516,0.399,2.85,0.58,0.161,0.931,0.668,0.56,2.013,2.034,0.863,0.902,0,3
20140630,27,0.544,0.566,0.52,0.406,2.881,0.58,0.161,0.938,0.673,0.567,2.054,2.018,0.827,0.863,0,3
20140930,27,0.543,0.572,0.513,0.411,2.924,0.581,0.161,0.93,0.672,0.569,2.047,2.009,0.813,0.846,0,3
19950331,33,0.368,0.49,0.774,0.338,2.013,0.45,0.217,0.524,0.564,0.484,1.336,5.375,0.851,0.922,25.896,1
19950630,33,0.381,0.488,0.759,0.343,2.09,0.474,0.217,0.556,0.565,0.489,1.344,4.209,0.884,0.962,20.943,1
19950930,33,0.382,0.455,0.741,0.33,2.161,0.502,0.217,0.591,0.552,0.492,1.351,3.282,0.993,1.085,12.635,1
19951231,33,0.37,0.377,0.551,0.292,2.192,0.562,0.212,0.683,0.511,0.5,1.409,1.79,1.951,2.083,3.334,1
19960331,33,0.373,0.407,0.685,0.309,2.325,0.54,0.212,0.645,0.524,0.496,1.379,2.757,1.366,1.484,11.459,1
19960630,33,0.365,0.387,0.688,0.297,2.497,0.547,0.212,0.659,0.513,0.498,1.398,2.654,1.515,1.649,13.714,1
19960930,33,0.368,0.398,0.697,0.303,2.634,0.54,0.212,0.668,0.518,0.507,1.446,2.959,1.456,1.59,15.348,1
19961231,33,0.344,0.44,0.768,0.305,2.707,0.437,0.159,0.649,0.546,0.538,1.726,1.041,0.763,0.845,25.778,1
19970331,33,0.354,0.431,0.756,0.309,2.923,0.473,0.159,0.65,0.536,0.528,1.606,2.795,0.948,1.048,18.724,1
19970630,33,0.352,0.45,0.686,0.315,2.801,0.45,0.159,0.642,0.547,0.534,1.675,2.574,0.932,1.006,15.133,1
19970930,33,0.35,0.468,0.623,0.319,2.744,0.428,0.159,0.636,0.557,0.538,1.752,2.177,0.945,0.995,20.431,1
19971231,33,0.37,0.501,0.464,0.33,2.349,0.417,0.152,0.652,0.585,0.549,1.891,1.594,1.073,1.073,0,1
19980331,33,0.362,0.487,0.462,0.326,2.304,0.422,0.152,0.628,0.574,0.534,1.789,1.796,1.202,1.202,0,1
19980630,33,0.359,0.456,0.5,0.308,2.101,0.426,0.152,0.617,0.567,0.518,1.736,1.644,1.195,1.195,0,1
19980930,33,0.354,0.428,0.548,0.293,1.893,0.436,0.152,0.602,0.557,0.502,1.654,1.726,1.179,1.179,0,1
19981231,33,0.342,0.354,0.659,0.258,1.545,0.48,0.346,0.564,0.52,0.455,1.414,1.776,1.413,1.413,0,1
19990331,33,0.338,0.358,0.66,0.255,1.601,0.456,0.346,0.556,0.528,0.46,1.466,1.933,1.277,1.277,0,1
19990630,33,0.331,0.351,0.641,0.25,1.603,0.451,0.346,0.54,0.524,0.459,1.447,2.078,1.294,1.294,0,1
19990930,33,0.325,0.347,0.61,0.246,1.646,0.441,0.346,0.526,0.521,0.459,1.442,2.184,1.307,1.307,0,1
19991231,33,0.339,0.34,0.516,0.248,1.728,0.479,0.202,0.578,0.517,0.467,1.429,1.715,1.942,1.942,0,1
20000331,33,0.329,0.343,0.577,0.246,1.632,0.456,0.202,0.546,0.518,0.463,1.432,2.526,1.541,1.541,0,1
19970930,36,0.228,0.25,0.301,0.188,1.631,0.406,-0.083,0.295,0.421,0.297,0.728,5.316,2.132,2.947,204.741,2
19971231,36,0.341,0.359,0.273,0.271,2.459,0.514,0.189,0.518,0.502,0.388,1.006,4.903,2.585,3.377,212.502,2
19980331,36,0.304,0.324,0.266,0.246,2.739,0.491,0.189,0.437,0.471,0.361,0.891,2.406,2.426,3.281,209.324,2
19950331,48,0.507,0.585,0.69,0.336,1.76,0.406,0.157,0.9,0.717,0.607,2.896,4.074,0.613,0.702,28.496,2
19950630,48,0.494,0.576,0.69,0.334,1.76,0.405,0.157,0.867,0.707,0.601,2.817,4.074,0.604,0.693,28.496,2
19950930,48,0.484,0.57,0.689,0.332,1.331,0.403,0.157,0.842,0.699,0.597,2.757,4.405,0.599,0.686,22.862,2
19951231,48,0.583,0.682,0.717,0.402,1.707,0.456,0.18,1.578,0.754,0.732,4.063,4.393,0.622,0.709,0,2
19960331,48,0.521,0.629,0.692,0.367,1.666,0.422,0.18,1.073,0.721,0.659,3.216,4.46,0.587,0.672,0,2
19960630,48,0.546,0.658,0.691,0.384,1.649,0.433,0.18,1.253,0.735,0.691,3.554,4.526,0.598,0.683,0,2
19960930,48,0.579,0.685,0.693,0.404,1.641,0.454,0.18,1.547,0.752,0.727,4.019,4.611,0.629,0.72,0,1
19961231,48,0.578,0.687,0.743,0.409,1.697,0.459,0.205,1.499,0.749,0.73,3.922,4.789,0.645,0.726,0,1
19970331,48,0.585,0.684,0.688,0.409,1.655,0.465,0.205,1.557,0.752,0.73,4.013,4.789,0.669,0.764,0,1
19970630,48,0.59,0.696,0.682,0.417,1.704,0.468,0.205,1.579,0.755,0.735,4.056,4.733,0.676,0.773,0,1
19970930,48,0.589,0.712,0.682,0.424,1.757,0.464,0.205,1.554,0.756,0.737,4.045,4.621,0.662,0.756,0,1
19971231,48,0.585,0.722,0.732,0.425,1.884,0.455,0.196,1.476,0.756,0.737,3.963,4.373,0.578,0.664,0,1
19980331,48,0.591,0.742,0.686,0.434,1.881,0.454,0.196,1.549,0.761,0.743,4.092,4.297,0.608,0.698,0,1
19980630,48,0.593,0.747,0.691,0.437,1.916,0.455,0.196,1.557,0.762,0.744,4.078,4.201,0.594,0.68,0,1
19980930,48,0.594,0.747,0.697,0.437,1.903,0.456,0.196,1.552,0.763,0.743,4.052,4.259,0.585,0.667,0,1
19981231,48,0.589,0.748,0.706,0.449,1.974,0.469,0.179,1.439,0.754,0.73,3.749,4.36,0.59,0.655,0,1
19990331,48,0.589,0.746,0.695,0.441,1.908,0.46,0.179,1.433,0.757,0.73,3.797,4.364,0.586,0.659,0,1
19990630,48,0.577,0.738,0.661,0.436,1.911,0.455,0.179,1.306,0.75,0.716,3.566,4.455,0.614,0.683,0,1
19990930,48,0.562,0.756,0.564,0.439,1.993,0.438,0.179,1.184,0.745,0.707,3.41,4.504,0.668,0.73,0,1
19991231,48,0.536,0.905,0.536,0.464,2.362,0.36,0.163,0.981,0.762,0.721,3.578,4.437,0.535,0.578,0,1
19950331,72,0.438,0.438,0.739,0.274,1.739,0.421,0.195,0.78,0.649,0.468,1.851,5.333,1.528,1.528,64.026,2
19950630,72,0.496,0.496,0.749,0.309,1.897,0.449,0.195,0.982,0.686,0.527,2.186,5.333,1.568,1.568,69.625,2
19950930,72,0.493,0.493,0.753,0.31,1.857,0.454,0.195,0.971,0.682,0.524,2.14,5.333,1.506,1.506,67.28,2
19950331,74,0.272,0.283,0.521,0.202,1.079,0.406,0.32,0.349,0.479,0.321,0.918,6.896,1.403,1.403,39.481,1
19950630,74,0.245,0.256,0.481,0.185,1.035,0.394,0.32,0.315,0.452,0.295,0.826,7.092,1.501,1.501,38.203,1
19950930,74,0.242,0.253,0.545,0.182,0.997,0.38,0.32,0.309,0.456,0.293,0.839,7.458,1.314,1.314,38.945,1
19951231,74,0.264,0.302,0.688,0.204,1.247,0.355,0.307,0.314,0.503,0.326,1.01,7.661,0.934,0.934,45.962,1
19960331,74,0.252,0.276,0.63,0.191,1.046,0.36,0.307,0.325,0.483,0.313,0.935,7.661,1.047,1.047,40.995,1
19960630,74,0.267,0.296,0.663,0.203,1.089,0.365,0.307,0.351,0.499,0.33,0.996,7.661,0.968,0.968,41.499,1
19960930,74,0.282,0.315,0.69,0.215,1.148,0.376,0.307,0.38,0.511,0.346,1.045,7.661,0.92,0.92,41.834,1
19961231,74,0.342,0.355,0.778,0.25,1.446,0.45,0.255,0.449,0.536,0.387,1.155,6.628,0.935,0.935,45.737,1
19970331,74,0.322,0.343,0.729,0.238,1.31,0.424,0.255,0.457,0.528,0.373,1.12,5.072,0.935,0.935,43.324,1
19970630,74,0.313,0.357,0.757,0.244,1.377,0.403,0.255,0.439,0.531,0.378,1.134,5.553,0.861,0.861,45.293,1
19970930,74,0.304,0.373,0.771,0.248,1.532,0.377,0.255,0.42,0.537,0.384,1.158,4.568,0.779,0.779,45.589,1
19971231,74,0.263,0.4,0.858,0.241,1.805,0.284,0.246,0.306,0.557,0.397,1.255,3.076,0.65,0.65,50.035,1
19980331,74,0.264,0.38,0.795,0.236,1.811,0.303,0.246,0.345,0.542,0.382,1.185,2.568,0.666,0.666,46.034,1
19950331,90,0.46,0.623,0.659,0.337,1.948,0.351,0.177,0.611,0.708,0.586,2.468,3.558,0.61,0.639,0,1
19950630,90,0.486,0.641,0.663,0.348,1.958,0.366,0.177,0.69,0.721,0.605,2.634,3.395,0.636,0.666,0,1
19950930,90,0.512,0.657,0.66,0.358,1.931,0.38,0.177,0.78,0.734,0.625,2.814,3.335,0.652,0.681,0,1
19951231,90,0.566,0.597,0.715,0.375,1.903,0.49,0.191,1.178,0.727,0.64,3.136,3.551,0.888,0.924,2.002,1
19960331,90,0.559,0.646,0.696,0.38,1.949,0.444,0.191,1.087,0.741,0.664,3.166,3.527,0.79,0.822,2.002,1
19960630,90,0.55,0.604,0.718,0.375,1.872,0.473,0.191,1.123,0.721,0.658,3.016,3.992,0.884,0.919,2.002,1
19960930,90,0.539,0.566,0.749,0.368,1.827,0.501,0.191,1.15,0.7,0.65,2.87,4.456,1.014,1.057,2.002,1
19961231,90,0.512,0.53,0.761,0.349,1.805,0.497,0.196,1.074,0.679,0.598,2.66,4.475,0.963,1.026,22.262,1
19970331,90,0.509,0.565,0.752,0.362,1.76,0.476,0.196,1.058,0.686,0.637,2.731,4.618,0.91,0.961,22.262,1
19950331,95,0.489,0.508,0.568,0.256,1.296,0.332,0.198,0.714,0.742,0.565,2.879,4.742,0.879,0.832,9.629,1
19950630,95,0.482,0.517,0.553,0.261,1.334,0.329,0.198,0.695,0.739,0.565,2.829,4.59,0.826,0.786,9.629,1
19950930,95,0.524,0.58,0.546,0.29,1.414,0.344,0.198,0.844,0.762,0.611,3.207,4.337,0.784,0.751,9.629,1
19951231,95,0.684,0.905,0.622,0.396,1.617,0.347,0.203,1.909,0.862,0.77,6.233,4.19,0.544,0.557,0,1
19960331,95,0.615,0.74,0.573,0.355,1.497,0.362,0.203,1.426,0.815,0.719,4.592,5.129,0.627,0.644,0,1
19960630,95,0.656,0.783,0.589,0.381,1.475,0.383,0.203,2.15,0.833,0.773,5.794,5.621,0.647,0.665,0,1
19960930,95,0.628,0.737,0.596,0.374,1.617,0.393,0.203,2.071,0.812,0.765,5.434,4.19,0.674,0.694,0,1
19961231,95,0.59,0.656,0.797,0.363,1.484,0.423,0.202,1.798,0.773,0.723,4.629,4.831,0.741,0.75,0,0
19950331,116,0.237,0.277,0.521,0.232,2.302,0.548,0.242,0.37,0.362,0.329,0.669,2.604,0.49,0.591,0,2
19950630,116,0.258,0.309,0.53,0.257,2.579,0.559,0.242,0.414,0.383,0.357,0.734,2.428,0.433,0.554,0,2
19950930,116,0.276,0.327,0.552,0.271,2.715,0.574,0.242,0.454,0.399,0.374,0.785,2.491,0.404,0.539,0,2
19951231,116,0.296,0.372,0.556,0.311,3.239,0.603,0.149,0.484,0.411,0.41,0.824,2.596,0.562,0.611,0,2
19960331,116,0.298,0.362,0.557,0.306,3.099,0.62,0.149,0.506,0.406,0.402,0.814,2.66,0.604,0.646,8.76,2
19960630,116,0.286,0.335,0.555,0.287,2.826,0.631,0.149,0.482,0.389,0.381,0.762,3.329,0.658,0.777,15.17,2
19960930,116,0.277,0.32,0.535,0.275,2.719,0.626,0.149,0.461,0.379,0.369,0.735,3.566,0.66,0.852,14.587,2
19961231,116,0.283,0.339,0.524,0.281,3.058,0.576,0.188,0.443,0.406,0.402,0.827,2.187,0.622,0.68,0,2
19970331,116,0.274,0.319,0.532,0.269,2.69,0.592,0.188,0.454,0.389,0.378,0.772,3.33,0.708,0.767,0,2
19970630,116,0.28,0.36,0.549,0.291,3.268,0.541,0.188,0.468,0.418,0.412,0.871,2.087,0.526,0.568,0,2
19970930,116,0.299,0.403,0.575,0.318,4.012,0.53,0.188,0.512,0.446,0.445,0.975,1.218,0.448,0.491,0,2
19971231,116,0.369,0.511,0.606,0.394,6.569,0.553,0.103,0.652,0.514,0.523,1.278,-0.036,0.39,0.451,0,2
19980331,116,0.348,0.479,0.608,0.371,6.408,0.545,0.103,0.639,0.495,0.5,1.185,-0.368,0.421,0.453,6.985,2
19980630,116,0.373,0.499,0.609,0.389,4.938,0.567,0.103,0.707,0.512,0.516,1.261,0.684,0.422,0.481,5.908,2
19980930,116,0.389,0.495,0.62,0.392,4.15,0.597,0.103,0.759,0.516,0.519,1.284,1.265,0.453,0.534,4.311,2
19981231,116,0.407,0.448,0.702,0.369,5.1,0.656,0.136,0.726,0.511,0.507,1.247,-0.063,0.592,0.65,0,2
19990331,116,0.402,0.466,0.659,0.379,3.094,0.637,0.136,0.784,0.513,0.51,1.26,2.861,0.554,0.629,0,2
19990630,116,0.401,0.451,0.678,0.371,3.095,0.651,0.136,0.782,0.507,0.501,1.231,2.503,0.598,0.712,0,2
19990930,116,0.387,0.434,0.688,0.358,2.811,0.646,0.136,0.738,0.494,0.486,1.168,2.862,0.618,0.74,0,2
19991231,116,0.345,0.348,0.624,0.297,2.204,0.665,0.274,0.551,0.442,0.42,0.953,2.968,1.266,1.374,0,2
20000331,116,0.359,0.385,0.667,0.322,2.338,0.648,0.274,0.651,0.463,0.446,1.037,3.136,1.006,1.003,9.471,1
20000630,116,0.313,0.329,0.675,0.264,2.111,0.557,0.274,0.517,0.45,0.384,0.955,3.352,1.114,1.075,10.362,1
20000930,116,0.286,0.307,0.667,0.233,2.11,0.473,0.274,0.444,0.458,0.354,0.964,3.356,0.973,0.98,10.007,1
20001231,116,0.252,0.34,0.64,0.23,2.426,0.346,0.184,0.259,0.493,0.365,1.08,3.351,0.473,0.535,5.153,1
20010331,116,0.248,0.309,0.687,0.214,2.276,0.359,0.184,0.331,0.479,0.339,1.019,3.187,0.56,0.623,10.516,1
20010630,116,0.248,0.313,0.686,0.216,2.207,0.355,0.184,0.331,0.482,0.344,1.033,3.116,0.536,0.6,10.143,1
20010930,116,0.253,0.33,0.714,0.227,2.189,0.358,0.184,0.34,0.486,0.359,1.059,3.131,0.499,0.552,13.174,1
20011231,116,0.312,0.369,0.645,0.266,2.415,0.446,0.139,0.369,0.504,0.406,1.149,3.394,0.739,0.826,10.194,1
20020331,116,0.285,0.34,0.705,0.242,2.093,0.414,0.139,0.41,0.49,0.377,1.086,3.491,0.63,0.691,18.154,1
20020630,116,0.317,0.367,0.719,0.267,2.206,0.459,0.139,0.481,0.503,0.408,1.154,3.425,0.675,0.741,17.449,1
20020930,116,0.363,0.408,0.616,0.304,2.536,0.515,0.139,0.594,0.526,0.451,1.275,2.989,0.838,0.912,16.264,1
