Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
19960930,41,0.361,0.733,0.448,0.295,1.503,0.196,0.236,0.509,0.743,0.594,3.039,6.527,0.648,0.947,61.319,0
19961231,41,0.31,0.548,0.468,0.237,1.107,0.191,0.24,0.405,0.702,0.51,2.481,6.428,0.673,1.011,70.363,0
19970331,41,0.324,0.626,0.451,0.264,1.243,0.191,0.24,0.432,0.714,0.548,2.649,6.428,0.698,1.015,60.309,0
19970630,41,0.305,0.619,0.451,0.262,1.508,0.183,0.24,0.395,0.706,0.538,2.531,6.428,0.696,1.015,80.451,0
19970930,41,0.301,0.619,0.456,0.264,1.724,0.183,0.24,0.385,0.702,0.535,2.481,6.428,0.694,1.009,95.916,0
19971231,41,0.332,0.676,0.483,0.281,1.456,0.191,0.225,0.453,0.722,0.56,2.742,7.292,0.555,0.844,71.831,0
19980331,41,0.318,0.695,0.455,0.291,2.753,0.186,0.225,0.42,0.714,0.564,2.639,7.292,0.626,0.919,163.824,0
19980630,41,0.328,0.745,0.438,0.308,2.526,0.188,0.225,0.442,0.722,0.582,2.748,7.292,0.61,0.891,129.003,0
19980930,41,0.32,0.835,0.441,0.336,2.719,0.177,0.225,0.438,0.727,0.599,2.799,7.292,0.554,0.804,128.615,0
19981231,41,0.238,0.59,0.455,0.289,1.914,0.186,0.147,0.319,0.627,0.472,1.728,6.813,0.526,0.796,113.817,0
19990331,41,0.269,0.792,0.45,0.34,2.499,0.168,0.147,0.362,0.686,0.56,2.271,8.165,0.526,0.76,118.077,0
19990630,41,0.25,0.68,0.479,0.315,2.17,0.177,0.147,0.337,0.653,0.514,1.939,7.898,0.549,0.8,111.576,0
19990930,41,0.253,0.588,0.468,0.284,1.889,0.191,0.147,0.343,0.639,0.486,1.832,7.914,0.646,0.944,108.626,0
19991231,41,0.331,0.578,0.42,0.284,2.009,0.242,0.34,0.464,0.672,0.513,2.121,6.72,0.677,1.127,114.599,0
20000331,41,0.301,0.569,0.44,0.279,1.85,0.224,0.34,0.419,0.657,0.501,1.993,6.803,0.778,1.159,114.9,0
20000630,41,0.323,0.61,0.438,0.294,1.878,0.231,0.34,0.454,0.674,0.524,2.144,6.375,0.762,1.145,116.389,0
20000930,41,0.329,0.59,0.441,0.292,1.953,0.244,0.34,0.458,0.668,0.517,2.077,5.559,0.756,1.16,120.993,0
20001231,41,0.327,0.487,0.391,0.251,1.553,0.259,0.197,0.44,0.653,0.475,1.931,5.138,0.756,1.259,121.107,0
20010331,41,0.326,0.537,0.436,0.272,1.996,0.251,0.197,0.441,0.658,0.494,1.982,4.238,0.773,1.22,121.236,0
20010630,41,0.322,0.526,0.43,0.267,2.29,0.25,0.197,0.435,0.655,0.491,1.98,3.479,0.787,1.249,124.001,0
20010930,41,0.32,0.541,0.411,0.272,2.684,0.244,0.197,0.428,0.659,0.499,2.035,2.991,0.818,1.266,125.603,0
20011231,41,0.241,0.307,0.264,0.169,1.68,0.228,0.098,0.317,0.581,0.371,1.618,3.529,1.312,1.835,116.659,0
20020331,41,0.275,0.434,0.359,0.228,2.521,0.233,0.098,0.366,0.619,0.45,1.834,3.535,1.059,1.529,125.098,0
20020630,41,0.263,0.398,0.349,0.21,2.113,0.227,0.098,0.349,0.612,0.437,1.822,4.957,1.178,1.664,122.836,0
20020930,41,0.248,0.341,0.345,0.183,1.744,0.223,0.098,0.328,0.596,0.41,1.752,6.261,1.31,1.85,119.576,0
20021231,41,0.33,0.399,0.289,0.197,1.703,0.244,0.089,0.542,0.668,0.493,2.543,6.52,1.275,1.897,113.898,0
20030331,41,0.293,0.405,0.349,0.204,1.841,0.229,0.089,0.429,0.644,0.479,2.232,6.539,1.303,1.857,112.626,0
20030630,41,0.314,0.483,0.349,0.23,2.229,0.222,0.089,0.467,0.673,0.521,2.465,5.948,1.181,1.681,110.146,0
20030930,41,0.341,0.589,0.322,0.262,2.739,0.215,0.089,0.52,0.707,0.563,2.798,5.07,1.18,1.606,108.003,0
20031231,41,0.295,0.701,0.228,0.276,3.009,0.161,0.097,0.429,0.723,0.552,2.726,4.816,1.101,1.415,98,0
20040331,41,0.323,0.754,0.286,0.299,3.072,0.175,0.097,0.46,0.732,0.584,2.876,5.761,1.111,1.425,102.242,0
20040630,41,0.319,0.711,0.285,0.293,2.909,0.182,0.097,0.47,0.72,0.569,2.733,6.312,1.199,1.52,104.113,0
20040930,41,0.312,0.666,0.304,0.286,2.749,0.19,0.097,0.476,0.704,0.557,2.568,6.925,1.204,1.545,108.564,0
20041231,41,0.308,0.36,0.321,0.182,1.634,0.24,0.14,0.46,0.65,0.43,2.028,6.913,1.351,1.916,104.382,0
20050331,41,0.315,0.508,0.353,0.246,2.144,0.229,0.14,0.485,0.668,0.508,2.21,7.08,1.334,1.787,119.231,0
20050630,41,0.308,0.495,0.358,0.242,1.964,0.228,0.14,0.458,0.661,0.496,2.116,7.202,1.342,1.805,121.42,0
20050930,41,0.301,0.487,0.362,0.239,1.887,0.225,0.14,0.431,0.657,0.485,2.051,6.687,1.335,1.808,122.673,1
20051231,41,0.419,0.506,0.386,0.246,1.787,0.284,0.107,0.692,0.717,0.552,2.667,5.952,1.029,1.664,106.709,1
20060331,41,0.352,0.538,0.397,0.26,2.112,0.248,0.107,0.525,0.687,0.525,2.3,5.518,1.204,1.712,120.217,1
20060630,41,0.37,0.538,0.426,0.259,2.084,0.256,0.107,0.562,0.696,0.533,2.407,5.388,1.122,1.657,121.201,1
20060930,41,0.382,0.524,0.469,0.253,1.885,0.263,0.107,0.59,0.701,0.535,2.467,6.055,1.039,1.619,121.406,1
20061231,41,0.379,0.474,0.404,0.237,1.571,0.274,0.17,0.638,0.69,0.51,2.317,6.857,0.999,1.621,107.846,1
20070331,41,0.362,0.496,0.484,0.244,1.622,0.26,0.17,0.563,0.686,0.514,2.281,7.463,1.035,1.622,124.083,1
20070630,41,0.355,0.488,0.487,0.243,1.564,0.26,0.17,0.556,0.678,0.509,2.204,7.819,1.046,1.63,122.871,1
20070930,41,0.355,0.494,0.485,0.245,1.555,0.259,0.17,0.566,0.68,0.515,2.215,7.956,1.04,1.61,121.023,1
20071231,41,0.34,0.418,0.432,0.215,1.348,0.264,0.19,0.51,0.661,0.474,2.019,8.554,0.923,1.541,111.626,1
20080331,41,0.333,0.487,0.495,0.243,1.473,0.249,0.19,0.501,0.667,0.504,2.086,9.266,0.989,1.54,119.952,1
20080630,41,0.32,0.499,0.497,0.247,1.533,0.239,0.19,0.466,0.663,0.503,2.04,9.636,0.963,1.493,120.156,1
20080930,41,0.326,0.485,0.489,0.25,1.596,0.257,0.19,0.476,0.654,0.496,1.955,9.933,1.005,1.558,121.304,1
20081231,41,0.503,0.635,0.336,0.267,2.012,0.267,0.109,1.092,0.791,0.633,4.002,7.887,0.992,1.577,108.797,1
20090331,41,0.41,0.565,0.448,0.271,2.53,0.275,0.109,0.702,0.716,0.559,2.635,5.478,1.08,1.641,127.74,1
20090630,41,0.462,0.601,0.438,0.28,2.919,0.287,0.109,0.89,0.749,0.594,3.139,4.249,1.14,1.7,130.865,1
20090930,41,0.5,0.659,0.438,0.289,3.023,0.28,0.109,1.074,0.781,0.633,3.779,4.062,1.15,1.674,132.702,1
20091231,41,0.555,0.642,0.291,0.289,2.63,0.312,0.155,1.348,0.8,0.661,4.212,5.916,1.268,1.841,121.191,1
20100331,41,0.516,0.657,0.411,0.295,2.173,0.296,0.155,1.142,0.783,0.642,3.811,7.924,1.269,1.786,121.349,1
20100630,41,0.52,0.623,0.405,0.289,2.002,0.31,0.155,1.158,0.777,0.635,3.682,9.062,1.37,1.924,117.008,1
20100930,41,0.526,0.605,0.386,0.29,2.107,0.327,0.155,1.184,0.772,0.634,3.576,8.866,1.472,2.059,114.332,1
20101231,41,0.51,0.517,0.296,0.254,2.015,0.331,0.149,1.111,0.759,0.603,3.293,8.281,1.394,2.03,97.605,1
20110331,41,0.5,0.565,0.378,0.281,2.102,0.331,0.149,1.062,0.751,0.609,3.167,8.873,1.528,2.121,108.731,1
20110630,41,0.498,0.578,0.388,0.291,2.265,0.336,0.149,1.023,0.747,0.61,3.086,8.933,1.407,1.991,116.427,1
20110930,41,0.496,0.584,0.405,0.296,2.292,0.338,0.149,0.992,0.745,0.61,3.047,9.157,1.295,1.874,117.826,1
20111231,41,0.564,0.604,0.333,0.259,1.94,0.298,0.131,1.259,0.813,0.668,4.57,9.959,0.971,1.614,87.058,1
20120331,41,0.52,0.629,0.432,0.297,2.353,0.317,0.131,1.045,0.773,0.639,3.567,9.057,1.076,1.652,124.713,1
20120630,41,0.524,0.653,0.425,0.294,2.203,0.301,0.131,1.056,0.785,0.647,3.799,9.69,1.064,1.616,119.625,1
20120930,41,0.523,0.671,0.398,0.288,2.238,0.282,0.131,1.041,0.795,0.652,3.993,9.352,1.069,1.597,121.41,1
20121231,41,0.507,0.569,0.257,0.236,1.892,0.265,0.12,0.981,0.795,0.621,3.908,9.016,1.016,1.564,98.671,1
20130331,41,0.498,0.63,0.357,0.274,2.279,0.277,0.12,0.937,0.782,0.622,3.612,8.642,1.142,1.666,120.149,1
20130630,41,0.48,0.605,0.339,0.268,2.376,0.276,0.12,0.877,0.77,0.605,3.367,8.052,1.208,1.745,120.224,1
20130930,41,0.465,0.581,0.339,0.265,2.442,0.281,0.12,0.829,0.755,0.587,3.109,7.899,1.269,1.831,125.115,1
20131231,41,0.397,0.461,0.248,0.242,2.123,0.305,0.09,0.636,0.684,0.52,2.165,8.76,1.223,1.824,99.089,1
20140331,41,0.409,0.52,0.341,0.261,2.222,0.291,0.09,0.665,0.704,0.537,2.387,9.365,1.291,1.888,133.817,1
20140630,41,0.386,0.486,0.347,0.253,2.273,0.295,0.09,0.604,0.68,0.514,2.138,9.058,1.263,1.881,154.51,1
20140930,41,0.37,0.467,0.357,0.249,2.203,0.298,0.09,0.565,0.663,0.498,1.977,9.576,1.214,1.842,163.397,1
19950331,45,0.509,0.553,0.237,0.394,2.446,0.559,0.142,0.75,0.65,0.541,1.847,3.013,0.404,1.137,66.578,2
19950630,45,0.491,0.538,0.238,0.38,2.018,0.543,0.142,0.699,0.64,0.514,1.836,3.741,0.418,1.165,77.443,2
19950930,45,0.469,0.52,0.248,0.364,1.754,0.522,0.142,0.64,0.628,0.487,1.818,4.31,0.432,1.193,88.643,2
19950331,46,0.241,0.284,0.514,0.17,1.537,0.264,0.188,0.312,0.546,0.419,1.214,7.427,1.211,1.82,73.246,2
19950630,46,0.254,0.299,0.498,0.18,1.604,0.276,0.188,0.333,0.552,0.443,1.272,7.375,1.222,1.843,74.664,2
19950930,46,0.267,0.313,0.485,0.188,1.772,0.287,0.188,0.356,0.559,0.469,1.327,6.283,1.255,1.874,75.51,2
19951231,46,0.262,0.33,0.534,0.195,1.253,0.274,0.218,0.399,0.564,0.414,1.216,6.041,1.077,1.68,73.479,2
19960331,46,0.278,0.331,0.493,0.199,1.815,0.295,0.218,0.375,0.566,0.451,1.323,6.122,1.212,1.824,76.905,2
19960630,46,0.268,0.324,0.518,0.193,1.759,0.282,0.218,0.356,0.564,0.44,1.304,6.396,1.152,1.749,75.823,2
19960930,46,0.256,0.319,0.542,0.188,1.603,0.269,0.218,0.335,0.562,0.429,1.291,7.437,1.086,1.671,74.931,2
19961231,46,0.25,0.309,0.514,0.182,1.068,0.263,0.229,0.37,0.559,0.405,1.221,7.759,1.059,1.651,73.941,2
19970331,46,0.251,0.32,0.537,0.187,1.521,0.26,0.229,0.326,0.563,0.432,1.289,8.467,1.087,1.651,73.916,2
19970630,46,0.26,0.332,0.543,0.187,1.418,0.249,0.229,0.346,0.585,0.426,1.315,8.969,1.109,1.646,72.198,2
19970930,46,0.27,0.345,0.543,0.186,1.341,0.241,0.229,0.37,0.606,0.418,1.336,9.654,1.126,1.629,70.878,2
19971231,46,0.298,0.358,0.545,0.177,0.846,0.226,0.254,0.542,0.652,0.475,1.858,9.44,1.08,1.538,68.981,2
19980331,46,0.317,0.382,0.537,0.193,1.299,0.244,0.254,0.49,0.655,0.522,1.965,9.945,1.178,1.629,69.725,2
19980630,46,0.338,0.397,0.531,0.202,1.366,0.259,0.254,0.537,0.663,0.54,2.011,9.402,1.182,1.627,71.401,2
19980930,46,0.356,0.417,0.533,0.213,1.418,0.272,0.254,0.583,0.671,0.562,2.066,8.913,1.175,1.629,74.234,2
19981231,46,0.361,0.431,0.547,0.225,1.111,0.283,0.141,0.707,0.666,0.521,2.07,8.128,1.118,1.617,74.678,2
19990331,46,0.37,0.453,0.547,0.23,1.52,0.276,0.141,0.624,0.68,0.544,2.072,8.127,1.103,1.555,77.076,2
19990630,46,0.365,0.466,0.552,0.235,1.538,0.27,0.141,0.612,0.681,0.557,2.091,8.146,1.05,1.493,76.818,2
19990930,46,0.394,0.485,0.552,0.252,1.688,0.298,0.141,0.69,0.685,0.599,2.175,7.994,1.042,1.498,77.519,2
19991231,46,0.444,0.53,0.533,0.291,1.528,0.351,0.188,0.969,0.694,0.598,2.418,6.953,0.947,1.453,83.35,2
20000331,46,0.435,0.523,0.546,0.285,1.934,0.343,0.188,0.82,0.692,0.558,2.218,6.993,1.01,1.496,81.07,2
20000630,46,0.456,0.526,0.537,0.296,2.035,0.37,0.188,0.889,0.693,0.588,2.279,6.545,1.029,1.544,82.342,2
20000930,46,0.461,0.546,0.508,0.307,2.124,0.371,0.188,0.907,0.697,0.616,2.327,6.037,0.951,1.456,76.348,2
20001231,46,0.532,0.631,0.426,0.37,2.195,0.429,0.14,1.341,0.726,0.666,2.858,5.486,0.695,1.214,70.118,2
20010331,46,0.504,0.588,0.447,0.342,2.782,0.412,0.14,1.079,0.712,0.578,2.442,5.017,0.809,1.331,66.376,2
20010630,46,0.525,0.607,0.407,0.36,3.397,0.433,0.14,1.174,0.719,0.608,2.52,4.33,0.735,1.263,62.358,2
20010930,46,0.568,0.736,0.39,0.417,5.707,0.426,0.14,1.392,0.755,0.777,3.084,3.354,0.616,1.077,72.619,2
20011231,46,0.734,0.751,0.294,0.49,5.309,0.579,0.153,3.218,0.827,0.796,5.258,2.428,0.897,1.482,54.266,2
20020331,46,0.674,0.784,0.335,0.469,9.448,0.501,0.153,2.195,0.805,0.679,4.197,2.014,0.698,1.17,64.413,2
20020630,46,0.669,0.763,0.317,0.457,8.786,0.5,0.153,2.13,0.802,0.746,4.65,2.062,0.72,1.181,55.169,2
20020930,46,0.631,0.647,0.294,0.402,6.31,0.509,0.153,1.793,0.771,0.669,4.386,2.372,0.832,1.325,38.798,2
20021231,46,0.484,0.493,0.367,0.281,2.594,0.392,0.149,1.103,0.706,0.583,2.396,2.68,0.749,1.201,42.033,2
20030331,46,0.505,0.517,0.312,0.303,4.439,0.416,0.149,1.058,0.71,0.64,2.495,2.932,0.774,1.222,31.358,2
20030630,46,0.484,0.495,0.314,0.287,4.68,0.401,0.149,0.972,0.7,0.608,2.436,2.808,0.778,1.225,30.176,2
20030930,46,0.494,0.506,0.32,0.297,5.352,0.412,0.149,1.014,0.703,0.631,2.486,2.616,0.834,1.294,30.72,2
20031231,46,0.495,0.507,0.504,0.302,3.391,0.421,0.07,1.134,0.7,0.591,2.33,2.488,0.969,1.409,41.273,2
20040331,46,0.499,0.509,0.412,0.304,6.141,0.426,0.07,1.031,0.701,0.592,2.317,2.331,0.951,1.41,40.014,2
20040630,46,0.498,0.508,0.446,0.304,5.665,0.426,0.07,1.038,0.699,0.594,2.326,2.454,0.985,1.439,42.743,3
20040930,46,0.491,0.502,0.514,0.297,5.74,0.416,0.07,1.033,0.699,0.595,2.34,2.298,0.983,1.437,48.964,3
20041231,46,0.477,0.486,0.487,0.292,3.464,0.418,0.052,0.952,0.686,0.585,2.18,1.847,0.978,1.527,46.735,3
20050331,46,0.487,0.497,0.49,0.299,7.401,0.424,0.052,0.992,0.691,0.593,2.241,1.638,0.992,1.559,52.423,3
20050630,46,0.496,0.506,0.496,0.306,7.714,0.431,0.052,1.026,0.695,0.598,2.279,1.549,1.021,1.597,54.63,3
20050930,46,0.5,0.51,0.498,0.31,7.571,0.438,0.052,1.045,0.696,0.6,2.288,1.531,1.038,1.614,54.788,3
20051231,46,0.528,0.535,0.483,0.332,3.573,0.463,0.018,1.133,0.707,0.618,2.415,1.828,1.078,1.665,49.749,4
20060331,46,0.53,0.537,0.488,0.335,4.968,0.467,0.018,1.156,0.707,0.619,2.413,1.99,1.14,1.732,56.021,4
20060630,46,0.534,0.541,0.46,0.34,4.201,0.475,0.018,1.162,0.707,0.621,2.41,1.906,1.149,1.748,52.945,4
20060930,46,0.54,0.547,0.427,0.348,3.701,0.485,0.018,1.176,0.707,0.624,2.416,1.814,1.158,1.784,51.286,4
20061231,46,0.514,0.523,0.381,0.342,3.292,0.492,0.06,1.086,0.683,0.605,2.184,1.737,0.961,1.626,47.154,4
20070331,46,0.519,0.526,0.391,0.337,3.051,0.481,0.06,1.082,0.691,0.607,2.248,1.71,1.009,1.697,48.818,4
20070630,46,0.509,0.519,0.402,0.332,3.015,0.473,0.06,1.04,0.686,0.601,2.198,1.705,0.941,1.657,51.3,4
20070930,46,0.494,0.505,0.416,0.319,2.736,0.459,0.06,0.977,0.68,0.592,2.133,1.973,0.874,1.594,50.244,4
20071231,46,0.51,0.516,0.508,0.321,2.661,0.457,0.127,1.071,0.695,0.619,2.324,1.962,0.839,1.48,46.29,4
20080331,46,0.494,0.507,0.468,0.313,2.886,0.443,0.127,0.986,0.688,0.605,2.225,2.175,0.832,1.511,50.141,4
20080630,46,0.501,0.511,0.482,0.314,3.099,0.445,0.127,1.019,0.693,0.613,2.289,2.426,0.835,1.502,50.775,4
20080930,46,0.519,0.528,0.498,0.327,3.692,0.458,0.127,1.106,0.702,0.628,2.402,2.457,0.849,1.523,54.226,4
20081231,46,0.627,0.636,0.547,0.382,3.412,0.484,-0.008,1.758,0.776,0.71,3.57,2.055,1.099,1.817,55.707,4
20090331,46,0.587,0.595,0.509,0.373,7.469,0.495,-0.008,1.458,0.741,0.672,2.934,1.286,1.059,1.775,69.098,4
20090630,46,0.621,0.637,0.517,0.399,9.35,0.511,-0.008,1.69,0.762,0.698,3.294,0.555,1.222,1.915,75.273,4
20090930,46,0.643,0.668,0.522,0.411,7.606,0.507,-0.008,1.857,0.78,0.718,3.659,0.398,1.362,1.995,76.602,4
20091231,46,0.412,0.437,0.481,0.277,3.928,0.417,0.002,0.723,0.627,0.525,1.709,0.748,1.468,2.031,74.855,4
20100331,46,0.524,0.557,0.505,0.344,2.933,0.459,0.002,1.135,0.706,0.624,2.453,1.554,1.433,1.982,62.685,4
20100630,46,0.46,0.485,0.508,0.298,1.991,0.424,0.002,0.879,0.668,0.572,2.051,2.493,1.398,1.944,58.909,3
20100930,46,0.395,0.409,0.516,0.252,1.569,0.388,0.002,0.673,0.627,0.517,1.712,3.246,1.36,1.92,59.1,3
20101231,46,0.333,0.337,0.531,0.205,1.301,0.342,0.234,0.514,0.593,0.467,1.485,3.907,1.214,1.799,53.458,3
20110331,46,0.351,0.37,0.542,0.222,1.331,0.345,0.234,0.557,0.611,0.492,1.601,4.91,1.203,1.775,59.309,3
20110630,46,0.333,0.367,0.549,0.219,1.371,0.329,0.234,0.51,0.603,0.487,1.546,5.576,1.152,1.732,61.368,3
20110930,46,0.323,0.372,0.552,0.224,1.462,0.327,0.234,0.486,0.593,0.482,1.485,6.015,1.147,1.743,64.6,3
20111231,46,0.339,0.351,0.546,0.215,2.169,0.347,0.062,0.52,0.596,0.478,1.5,2.936,1.239,1.943,58.066,3
20120331,46,0.328,0.376,0.558,0.227,2.94,0.334,0.062,0.495,0.593,0.483,1.485,1.962,1.182,1.825,73.305,3
20120630,46,0.333,0.377,0.563,0.23,3.967,0.341,0.062,0.508,0.594,0.484,1.49,0.965,1.211,1.861,75.808,4
20120930,46,0.365,0.417,0.569,0.242,6.668,0.335,0.062,0.586,0.631,0.523,1.749,-0.23,1.184,1.82,78.67,4
20121231,46,0.559,0.741,0.57,0.321,4.826,0.3,0.027,1.346,0.808,0.732,4.508,0.625,1.026,1.576,75.433,4
20130331,46,0.463,0.578,0.576,0.29,5.08,0.317,0.027,0.893,0.731,0.638,2.82,0.406,1.11,1.687,86.938,4
20130630,46,0.545,0.701,0.58,0.316,5.084,0.309,0.027,1.269,0.795,0.718,4.113,0.485,1.085,1.642,95.544,4
20130930,46,0.564,0.72,0.581,0.32,4.17,0.311,0.027,1.378,0.806,0.732,4.441,1.266,1.106,1.655,103.846,4
20131231,46,0.494,0.576,0.565,0.309,1.467,0.364,0.025,1.014,0.728,0.64,2.808,5.845,1.164,1.77,81.534,4
20140331,46,0.533,0.64,0.578,0.321,1.69,0.349,0.025,1.201,0.766,0.689,3.45,7.332,1.17,1.745,115.483,4
20140630,46,0.527,0.593,0.535,0.324,1.645,0.388,0.025,1.165,0.742,0.663,3.007,7.872,1.295,1.881,111.781,4
20140930,46,0.505,0.546,0.488,0.32,1.619,0.417,0.025,1.059,0.71,0.628,2.545,8.455,1.412,2.006,106.007,4
19950331,61,0.499,0.531,0.458,0.223,1.734,0.266,0.101,1.342,0.789,0.598,3.742,4.292,1.108,1.907,51.244,4
19950630,61,0.474,0.496,0.452,0.216,1.541,0.269,0.101,1.182,0.77,0.574,3.352,5.092,1.187,2.013,51.826,4
19950930,61,0.482,0.495,0.442,0.224,1.639,0.285,0.101,1.131,0.766,0.577,3.268,4.76,1.259,2.09,52.535,4
19951231,61,0.5,0.568,0.387,0.25,1.971,0.283,0.119,1.011,0.78,0.605,3.526,4.193,1.244,1.959,47.863,4
19960331,61,0.489,0.529,0.406,0.241,2.051,0.291,0.119,1.019,0.767,0.587,3.29,3.542,1.285,2.083,55.047,3
19960630,61,0.489,0.544,0.402,0.243,2.461,0.283,0.119,0.973,0.771,0.595,3.423,2.513,1.238,2.008,55.589,3
19960930,61,0.472,0.54,0.395,0.24,2.454,0.274,0.119,0.922,0.765,0.587,3.356,2.49,1.25,2.002,55.483,3
19961231,61,0.471,0.482,0.378,0.224,2.368,0.289,0.068,0.95,0.754,0.575,3.238,2.359,1.366,2.287,52.406,3
19970331,61,0.456,0.497,0.403,0.226,2.697,0.276,0.068,0.889,0.752,0.572,3.21,2.654,1.262,2.133,65.993,3
19970630,61,0.461,0.488,0.401,0.226,3.092,0.285,0.068,0.91,0.75,0.572,3.182,3.054,1.305,2.244,76.6,3
19970930,61,0.452,0.468,0.414,0.218,4.033,0.283,0.068,0.88,0.745,0.564,3.1,2.842,1.27,2.266,92.201,3
19971231,61,0.417,0.454,0.41,0.211,1.866,0.265,0.063,0.765,0.73,0.546,2.854,3.941,1.059,2.074,54.07,3
19980331,61,0.427,0.452,0.423,0.211,5.522,0.272,0.063,0.795,0.733,0.548,2.909,2.782,1.189,2.215,114.934,3
19980630,61,0.393,0.418,0.419,0.215,5.047,0.293,0.063,0.69,0.688,0.513,2.347,2.672,1.214,2.363,114.041,2
19980930,61,0.37,0.394,0.4,0.218,4.019,0.313,0.063,0.63,0.652,0.49,2.004,3.019,1.279,2.556,108.129,2
19981231,61,0.292,0.292,0.337,0.191,2.084,0.356,0.318,0.459,0.537,0.419,1.273,2.682,1.264,3.111,105.193,2
19990331,61,0.301,0.317,0.362,0.221,2.946,0.41,0.318,0.46,0.512,0.421,1.119,2.685,1.395,3.114,100.831,2
19990630,61,0.297,0.312,0.36,0.208,2.6,0.371,0.318,0.443,0.532,0.425,1.191,2.815,1.305,3.006,101.865,2
19990930,61,0.283,0.295,0.377,0.198,2.35,0.365,0.318,0.403,0.52,0.41,1.107,3.3,1.232,3.034,101.605,2
19991231,61,0.271,0.271,0.346,0.187,1.976,0.375,0.048,0.373,0.497,0.396,0.983,4.087,1.242,3.183,98.146,2
20000331,61,0.272,0.283,0.384,0.192,2.03,0.365,0.048,0.373,0.505,0.408,1.022,4.174,1.235,3.053,97.379,2
20021231,61,0.352,0.352,0.328,0.2,10.157,0.317,-0.185,0.548,0.632,0.448,1.701,-0.226,1.273,3.655,101.533,3
20030331,61,0.285,0.287,0.327,0.166,6.107,0.28,-0.185,0.398,0.587,0.408,1.424,0.261,1.229,3.454,99.221,3
20030630,61,0.321,0.321,0.335,0.182,7.507,0.297,-0.185,0.474,0.615,0.44,1.596,0.17,1.275,3.459,99.625,3
20030930,61,0.381,0.381,0.362,0.221,11.354,0.344,-0.185,0.616,0.642,0.484,1.793,-0.062,1.419,3.615,101.373,3
20031231,61,0.411,0.411,0.367,0.239,8.144,0.364,-0.017,0.703,0.657,0.516,1.898,0.468,1.312,3.386,107.287,3
20040331,61,0.407,0.407,0.395,0.235,5.15,0.357,-0.017,0.685,0.657,0.521,1.918,1.551,1.402,3.306,91.903,3
20040630,61,0.428,0.428,0.422,0.25,3.363,0.376,-0.017,0.749,0.666,0.543,1.992,3.442,1.446,3.26,88.55,3
20040930,61,0.45,0.45,0.439,0.261,2.776,0.382,-0.017,0.818,0.681,0.573,2.139,4.673,1.427,3.092,84.748,3
20041231,61,0.549,0.549,0.425,0.343,4.528,0.479,-0.155,1.226,0.718,0.632,2.521,3.996,1.528,3.386,85.294,3
20050331,61,0.586,0.615,0.432,0.377,3.719,0.481,-0.155,1.416,0.746,0.678,2.945,3.893,1.46,3.202,89.929,3
20050630,61,0.648,0.678,0.422,0.433,4.245,0.534,-0.155,1.843,0.775,0.72,3.451,3.303,1.551,3.475,93.986,3
20050930,61,0.668,0.717,0.42,0.462,4.733,0.547,-0.155,2.012,0.786,0.734,3.674,2.746,1.568,3.522,96.085,3
20051231,61,0.489,0.818,0.409,0.408,3.53,0.327,0.201,0.965,0.745,0.677,2.908,2.754,0.922,2.089,69.162,3
20060331,61,0.612,0.727,0.426,0.438,4.692,0.481,0.201,1.58,0.766,0.709,3.281,2.481,1.353,2.977,90.789,3
20060630,61,0.571,0.704,0.433,0.411,4.579,0.445,0.201,1.332,0.749,0.688,2.992,2.49,1.287,2.784,87.806,3
20060930,61,0.57,0.674,0.42,0.398,4.289,0.451,0.201,1.323,0.746,0.686,2.931,2.727,1.286,2.851,87.66,3
20061231,61,0.634,0.68,0.343,0.476,5.834,0.596,-0.138,1.743,0.744,0.692,2.896,2.359,1.643,4.131,90.825,4
20070331,61,0.599,0.659,0.407,0.425,4.597,0.522,-0.138,1.491,0.741,0.686,2.859,2.57,1.505,3.354,92.158,4
20070630,61,0.575,0.656,0.417,0.422,4.24,0.509,-0.138,1.352,0.727,0.671,2.658,2.807,1.477,3.194,89.621,4
20140630,61,1.098,1.125,0.333,0.644,7.26,0.594,0.023,0,1.056,1.08,-18.405,1.184,1.068,2.447,104.165,4
20140930,61,1.081,1.108,0.338,0.636,7.501,0.592,0.023,0,1.047,1.066,-21.776,1.126,1.056,2.41,101.627,4
19950331,65,0.396,0.595,0.467,0.365,2.876,0.385,0.116,0.531,0.63,0.561,1.726,3.553,0.663,1.168,60.912,1
19950630,65,0.394,0.602,0.47,0.373,2.63,0.391,0.116,0.564,0.624,0.578,1.804,4.08,0.643,1.128,60.006,1
19950930,65,0.387,0.594,0.465,0.374,2.412,0.397,0.116,0.581,0.614,0.586,1.833,4.637,0.629,1.114,59.331,1
19951231,65,0.396,0.537,0.438,0.362,2.443,0.45,0.158,0.655,0.593,0.565,1.823,4.651,0.635,1.208,71.261,1
19960331,65,0.376,0.582,0.443,0.371,2.684,0.398,0.158,0.593,0.602,0.585,1.89,4.134,0.564,1.036,70.448,1
