Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number,Sector Number
19990930,161,1.089,1.094,0.629,0.668,-17.773,0.631,-0.022,75.335,1.055,1.085,-19.306,-1.946,1.926,1.926,98.734,4,4
20140331,116,0.269,0.269,0.314,0.196,2.795,0.42,0.117,0.345,0.467,0.342,0.994,-2.372,1.707,1.892,11.033,3,8
19970331,53,0.248,0.35,0.446,0.169,0.831,0.189,0.146,0.353,0.635,0.448,1.868,6.885,0.815,1.44,70.488,2,1
20100630,19,0.292,0.304,0.255,0.208,1.005,0.388,0.251,0.411,0.516,0.352,1.058,34.89,1.837,2.062,40.202,1,4
19950930,95,0.524,0.58,0.546,0.29,1.414,0.344,0.198,0.844,0.762,0.611,3.207,4.337,0.784,0.751,9.629,1,8
19980331,156,0.321,0.398,0.674,0.285,7.173,0.447,-0.048,0.481,0.514,0.415,1.075,0.74,1.082,1.324,128.72,3,5
20010331,69,0.262,0.262,0.225,0.212,1.267,0.525,0.334,0.341,0.403,0.308,0.677,5.964,2.939,3.494,89.033,3,6
20020630,17,0.503,0.587,0.4,0.263,2.077,0.29,0.102,0.994,0.777,0.623,3.494,5.562,0.496,0.823,54.749,1,5
19980331,23,0.358,0.367,0.264,0.261,2.314,0.469,0.027,0.557,0.543,0.433,1.188,4.407,1.903,2.585,171.77,3,6
19961231,99,0.469,0.569,0,0.278,1.137,0.309,0.188,0.677,0.741,0.567,2.859,9.948,0,0,102.179,1,2
20130930,96,0.475,0.481,0.509,0.401,2.468,0.704,0.285,0.863,0.562,0.536,1.286,2.125,2.185,2.379,22.748,4,3
19981031,148,0.199,0.083,0.358,0.031,0.084,0.104,0.535,0.248,0.705,0.598,2.389,438.667,1.508,1.594,0,2,6
20090630,121,0.397,0.412,0.271,0.305,4.257,0.531,0.049,0.626,0.554,0.474,1.241,0.928,1.018,2.15,32.858,3,2
20070630,154,0.569,0.61,0.467,0.416,2.856,0.551,0.161,1.299,0.706,0.638,2.398,5.152,1.165,1.957,126.142,3,7
19970930,67,0.267,0.339,0.477,0.19,0.854,0.253,0.235,0.333,0.59,0.41,1.516,11.388,0.612,0.996,67,0,2
20100930,66,0.64,0.786,0.426,0.445,2.064,0.456,0.184,1.502,0.796,0.726,3.907,8.43,0.601,0.884,24.334,2,2
20051031,68,0.651,0.676,0.11,0.369,2.354,0.44,0.137,1.535,0.809,0.742,4.244,3.589,0.276,0.953,10.891,2,2
20010331,6,0.249,0.425,0.769,0.265,3.382,0.293,0.099,0.262,0.532,0.393,1.192,2.951,0.355,0.355,0,1,8
20101231,108,0.368,0.376,0.342,0.265,2.019,0.467,0.161,0.58,0.555,0.409,1.247,3.347,1.067,1.409,86.085,3,7
19960930,98,0.096,0.473,0.383,0.233,0.953,0.085,0.254,0.104,0.554,0.391,1.253,16.565,0.877,1.138,249.734,0,4
19971031,148,0.015,0.038,0.348,0.013,0.037,0.008,0.714,0.018,0.659,0.52,1.932,102,1.445,1.582,13.383,2,6
19980930,32,0.522,0.593,0.478,0.359,1.97,0.445,0.214,0.999,0.711,0.616,2.521,6.642,0.767,1.136,46.975,1,2
19961231,95,0.59,0.656,0.797,0.363,1.484,0.423,0.202,1.798,0.773,0.723,4.629,4.831,0.741,0.75,0,0,8
19961231,157,0.409,0.507,0.656,0.378,2.783,0.544,0.059,0.681,0.56,0.511,1.273,3.984,0.855,1.1,64.71,2,3
20040531,115,0.001,0.001,0.259,0.001,0.006,0.001,0.291,0.001,0.346,0.053,0.529,51.931,1.782,2.193,96.182,3,6
20120331,100,0.276,0.309,0.5,0.182,1.369,0.285,0.225,0.302,0.573,0.422,1.35,9.573,0.892,1.094,1.232,1,3
20130630,128,0.37,0.445,0.622,0.29,2.719,0.409,0.143,0.611,0.589,0.461,1.451,4.373,1.197,1.377,70.036,2,6
20140930,81,0.217,0.302,0.359,0.201,0.796,0.302,0.373,0.28,0.478,0.334,0.933,40.157,1.195,1.73,105.266,0,5
20121231,26,0.612,0.885,0.459,0.449,3.031,0.387,0.073,1.54,0.803,0.728,4.094,8.256,0.907,1.429,166.957,1,5
20061231,58,0.527,0.528,0.113,0.446,4.694,0.741,0.198,1.044,0.6,0.541,1.502,1.613,1.479,1.513,0,4,1
20120430,148,0.415,0.568,0.342,0.2,1.607,0.184,0.155,0.706,0.794,0.693,3.861,15.245,1.319,1.387,0,1,6
19961231,101,0.559,0.608,0.398,0.377,3.112,0.477,-0.012,1.251,0.727,0.708,2.663,3.516,1.079,2.232,73.006,3,6
19970930,107,0.132,0.132,0.262,0.084,0.345,0.186,0.563,0.133,0.449,0.269,0.816,22.661,2.173,2.624,44.581,2,6
20040331,136,0.302,0.413,0.309,0.283,2.351,0.396,0.111,0.424,0.522,0.441,1.121,6.068,1.418,2.144,145.173,2,5
20131231,171,0.381,0.381,0.413,0.272,1.857,0.486,0.017,0.6,0.559,0.433,1.268,7.825,1.451,2.138,84.279,2,7
19980630,82,0.159,0.315,0.582,0.17,1.088,0.157,0.294,0.164,0.546,0.37,1.22,11.917,0.605,0.788,23.632,0,3
19960331,168,0.535,0.547,0.832,0.457,3.904,0.732,0.17,0.959,0.611,0.55,1.571,0.957,0.527,0.561,0,3,3
19960930,30,0.165,0.618,0.3,0.271,0.998,0.114,0.323,0.191,0.634,0.549,1.73,14.36,0.648,0.802,0,0,2
20001031,127,0.206,0.321,0.05,0.188,1.642,0.225,0.078,0.26,0.535,0.391,1.152,4.962,0.361,1.447,70.104,3,1
20021231,73,0.294,0.307,0.325,0.216,1.367,0.411,0.261,0.416,0.504,0.378,1.079,8.506,1.972,2.956,94.282,1,7
20000331,83,0.462,0.593,0.528,0.39,3.495,0.469,0.095,0.866,0.646,0.546,1.827,7.341,1.08,1.473,161.221,0,4
20071130,77,0.344,0.433,0.464,0.259,1.568,0.339,0.133,0.503,0.607,0.471,1.56,6.406,0.642,1.141,93.063,1,2
20130331,85,0.362,0.362,0.247,0.163,1.418,0.227,0.114,0.57,0.713,0.43,2.507,10.876,2.072,2.371,106.956,2,6
20111231,100,0.277,0.296,0.547,0.176,1.008,0.288,0.225,0.303,0.571,0.413,1.341,12.715,0.912,1.077,1.232,1,3
20060331,53,0.833,0.939,0.398,0.34,3.255,0.321,0.06,31.606,0.939,0.98,98.389,2.244,1.256,1.904,90.532,4,1
20060331,26,0.649,1.06,0.614,0.545,3.796,0.407,0.081,1.848,0.82,0.775,4.545,4.716,0.894,1.186,161.334,1,5
19990930,102,0.61,0.63,0.8,0.452,4.619,0.608,0.059,9.739,0.72,0.838,5.289,1.784,0.823,0.993,0.257,3,3
19990630,125,0.222,0.237,0.42,0.155,2.216,0.294,-0.004,0.303,0.493,0.277,1.105,2.616,1.547,1.547,33.876,2,1
19970930,151,0.644,0.703,0.778,0.535,5.175,0.673,-0.113,3.387,0.729,0.676,2.687,1.372,2.159,2.297,122.343,3,4
20010630,93,0.568,0.567,0.415,0.323,2.581,0.429,0.066,1.317,0.754,0.732,3.07,3.388,0.727,1.645,29.377,3,4
20020930,157,0.256,0.258,0.561,0.202,1.339,0.478,0.336,0.343,0.419,0.318,0.722,22.524,1.372,1.82,73.284,2,3
20011231,161,1.401,1.401,0.521,0.863,7.309,0.692,0.103,0,1.247,1.383,-5.047,0.673,1.34,1.34,50.239,4,4
20010331,109,0.281,0.311,0.398,0.238,2.828,0.477,0.189,0.473,0.45,0.338,0.818,3.549,1.848,2.35,158.377,3,6
20000930,67,0.256,0.394,0.458,0.225,0.958,0.254,0.285,0.312,0.575,0.425,1.427,11.841,0.561,0.887,60.28,0,2
20050531,115,0,0,0.279,0,0,0,0.19,0,0.325,0.036,0.481,183.144,1.94,2.462,128.126,3,6
20000930,19,0.13,0.16,0.379,0.096,0.262,0.162,0.528,0.148,0.481,0.264,0.927,45.023,1.341,1.714,111.727,0,4
20100930,35,0.108,0.11,0.134,0.092,0.932,0.359,0.364,0.121,0.252,0.136,0.339,11.492,3.836,4.255,57.308,2,6
20060630,128,0.478,0.566,0.56,0.364,3.441,0.462,0.097,1.045,0.665,0.552,1.988,3.201,1.764,2.067,126.339,3,6
19950930,94,0.204,0.317,0.568,0.18,0.687,0.212,0.212,0.235,0.547,0.431,1.241,15.415,1.062,1.55,52.968,1,7
20071031,127,0.088,0.094,0.028,0.07,0.824,0.207,0.19,0.097,0.319,0.2,0.468,5.095,1.125,3.504,103.239,3,1
20100331,158,0.791,0.796,0.609,0.636,5.375,0.758,0.092,3.702,0.833,0.83,6.075,1.683,1.625,1.822,43.152,4,4
20020731,80,0.194,0.216,0,0.153,0.727,0.321,0.3,0.237,0.429,0.321,0.753,10.828,0.379,2.561,144.498,3,1
20070331,79,0.197,0.245,0.232,0.147,0.877,0.228,0.275,0.274,0.518,0.269,1.212,15.356,1.209,1.375,175.109,0,4
20070930,130,0.422,0.707,0.505,0.356,3.426,0.3,0.111,0.413,0.709,0.584,2.442,1.974,0.383,0.409,0,2,3
20100331,14,0.351,0.39,0.284,0.251,1.144,0.39,0.293,0.559,0.581,0.506,1.433,26.658,1.362,2.013,49.462,1,4
20010331,171,0.38,0.38,0.52,0.207,1.34,0.312,0.098,0.613,0.663,0.446,1.965,7.776,1.07,1.516,82.889,2,7
20050930,87,0.374,0.445,0.098,0.343,2.5,0.559,0.112,0.554,0.517,0.448,1.07,5.491,0.943,2.735,168.33,3,2
20001231,79,0.154,0.295,0.376,0.173,0.671,0.18,0.383,0.224,0.503,0.432,1.352,18.764,1.064,1.375,18.708,0,4
19950930,70,0.261,0.655,0.437,0.341,2.12,0.221,0.167,0.339,0.615,0.508,1.597,6.566,0.585,0.743,122.433,0,4
20040630,116,0.497,0.534,0.252,0.38,3.786,0.55,0.146,0.81,0.643,0.57,2.084,2.126,1.83,1.912,0,1,8
19950331,31,0.587,0.596,0.068,0.555,17.463,0.89,0.025,1.411,0.615,0.593,1.597,-0.674,7.455,9.09,259.188,4,7
20120331,40,0.431,0.435,0.644,0.164,1.616,0.207,0.081,0.727,0.786,0.75,4.375,11.063,0.815,0.883,0,2,1
19970630,38,0.669,0.965,0.296,0.6,5.472,0.523,0.016,1.857,0.794,0.761,3.866,3.409,1.136,2.042,108.494,3,2
19990331,64,0.451,0.847,0.609,0.356,2.003,0.247,0.139,0.772,0.769,0.694,3.332,13.25,1.036,1.2,41.376,1,6
19950630,68,2.243,2.253,0.124,0.833,3.572,0.568,0.109,0,1.46,1.688,-3.175,2.373,0.239,0.889,7.226,3,2
20101231,44,0.074,0.091,0.547,0.05,0.274,0.082,0.323,0.067,0.495,0.259,1.02,50.723,0.735,0.942,4.35,0,3
20010131,80,0.151,0.152,0,0.109,0.598,0.275,0.323,0.173,0.392,0.276,0.644,8.233,0.229,2.525,128.768,3,1
19950630,152,0.282,0.496,0.23,0.379,2.134,0.477,0.186,0.402,0.451,0.452,0.843,2.902,1.416,1.416,0,4,3
19961231,136,0.27,0.279,0.318,0.206,1.783,0.433,0.173,0.366,0.461,0.346,0.881,5.088,1.34,2.653,177.416,1,5
20140331,100,0.297,0.314,0.402,0.195,1.173,0.326,0.245,0.331,0.565,0.389,1.309,8.897,1.222,1.295,0,1,3
20100630,53,0.741,0.82,0.362,0.331,3.309,0.334,0.101,6.161,0.895,0.91,18.451,2.22,1.18,1.787,66.016,3,1
19981231,54,0.245,0.347,0.636,0.176,1.098,0.2,0.066,0.337,0.618,0.421,1.683,8.646,1.215,1.541,64.723,0,3
20100331,147,0.55,0.591,0.582,0.413,2.617,0.561,0.162,1.031,0.685,0.594,2.285,4.457,0.964,1.004,25.943,2,5
20000229,77,0.401,0.695,0.388,0.346,1.625,0.284,0.284,0.668,0.702,0.609,2.358,6.292,0.463,0.961,67.053,1,2
20020331,38,0.421,0.772,0.245,0.453,4.034,0.374,0.195,0.717,0.661,0.591,1.95,1.942,0.656,1.668,200.915,3,2
20061231,96,0.418,0.418,0.354,0.365,1.606,0.745,0.377,0.717,0.491,0.443,0.963,3.857,2.969,3.116,49.82,4,3
20091231,98,0.323,0.364,0.257,0.229,2.345,0.353,0.135,0.401,0.575,0.371,1.361,12.624,1.323,1.657,381.131,0,4
20031231,87,0.355,0.375,0.15,0.291,1.46,0.553,0.162,0.521,0.499,0.423,0.994,7.433,0.951,2.383,139.182,3,2
20051231,40,0.364,0.366,0.674,0.149,1.574,0.2,0.084,0.537,0.741,0.685,2.989,17.088,0.853,0.916,0,1,1
20110630,47,0.979,1.599,0,0.621,5.942,0.384,0.069,17.786,0.992,0.989,127.02,2.385,0,0,186.053,3,1
20041231,27,0.447,0.487,0.554,0.386,2.399,0.631,0.22,0.69,0.562,0.48,1.284,3.512,0.599,0.607,0,2,8
19990331,52,0.583,0.583,0.243,0.515,8.653,0.815,0.098,1.241,0.632,0.598,1.714,0.95,1.16,1.36,0,2,1
19991231,152,1.063,1.063,0.543,0.958,73.657,0.906,-0.005,0,1.057,1.069,-17.003,-0.412,2.167,2.167,80.106,4,3
20010430,80,0.148,0.164,0,0.116,0.661,0.265,0.323,0.169,0.395,0.285,0.654,9.067,0.252,2.547,128.768,3,1
20040331,103,0.45,0.473,0.111,0.33,4.746,0.508,0.108,0.818,0.617,0.487,1.609,2.454,0.446,1.651,117.276,2,5
20130331,116,0.257,0.257,0.327,0.192,1.608,0.433,0.279,0.332,0.445,0.327,0.931,2.436,1.834,2.041,13.163,2,8
19990331,108,0.303,0.352,0.526,0.279,1.769,0.538,0.227,1.599,0.447,0.367,0.808,6.061,0.952,1.448,85.309,2,7
20101231,2,0.348,0.402,0.471,0.176,1.407,0.213,0.155,0.509,0.715,0.507,2.536,9.289,0.943,1.281,68.605,1,5
19980531,115,0.161,0.167,0.463,0.113,0.606,0.255,0.283,0.192,0.43,0.318,0.754,19.03,1.528,2.14,67.137,2,6
20030630,144,0.548,0.548,0.64,0.476,3.005,0.784,0.16,1.206,0.608,0.566,1.55,3.017,0.508,0.547,0,3,3
20090930,53,0.749,0.89,0.322,0.367,10.935,0.345,-0.056,6.311,0.896,0.912,18.305,-0.281,1.162,1.851,87.444,3,1
19970930,60,0.257,0.353,0.519,0.229,1.857,0.322,0.276,0.34,0.517,0.412,1.072,16.529,0.97,1.434,18.133,1,2
20050930,69,0.303,0.303,0.201,0.251,2.856,0.595,0.072,0.434,0.422,0.338,0.73,3.235,2.958,3.454,84.899,3,6
19951231,117,0.164,0.17,0.42,0.09,0.354,0.157,0.326,0.196,0.556,0.322,1.25,23.101,1.375,1.731,56.905,1,6
19980630,78,0.104,0.322,0.118,0.156,0.808,0.089,-0.084,0.131,0.565,0.426,1.3,16.287,0.32,1.323,70.221,1,2
19950331,23,0.321,0.343,0.591,0.258,1.536,0.496,-0.135,0.472,0.488,0.417,0.952,7.806,1.725,2.693,128.947,3,6
19971231,48,0.585,0.722,0.732,0.425,1.884,0.455,0.196,1.476,0.756,0.737,3.963,4.373,0.578,0.664,0,1,8
19970630,68,1.47,1.479,0.139,0.637,2.816,0.526,0.068,0,1.202,1.289,-5.941,3.16,0.227,0.857,6.855,2,2
20050228,115,0.001,0.001,0.267,0.001,0.004,0.001,0.291,0.001,0.306,0.086,0.44,219.051,1.864,2.329,75.672,3,6
20000331,38,0.568,0.873,0.292,0.538,7.513,0.478,0.169,1.221,0.734,0.686,2.762,1.065,0.919,1.891,184.177,3,2
20030331,87,0.276,0.314,0.129,0.245,1.029,0.494,0.328,0.366,0.435,0.358,0.77,8.488,0.849,2.266,106.221,3,2
20091231,13,0.197,0.198,0.374,0.157,1.232,0.43,0.298,0.245,0.363,0.265,0.57,5.725,2.721,3.859,154.754,1,3
20070630,121,0.384,0.435,0.328,0.307,3.177,0.48,0.043,0.567,0.565,0.48,1.297,1.922,0.704,1.663,34.298,2,2
20050331,96,0.753,0.759,0.534,0.653,4.35,0.823,0.05,3.048,0.787,0.777,3.703,0.872,1.718,1.91,24.815,4,3
20010930,73,0.327,0.343,0.422,0.242,1.483,0.44,0.259,0.47,0.525,0.418,1.152,9.539,1.711,2.661,97.925,1,7
20110930,117,0.152,0.184,0.2,0.144,0.479,0.354,1.289,0.175,0.336,0.215,0.507,0,2.801,3.554,113.817,1,6
20060331,81,0.088,0.222,0.393,0.122,0.417,0.098,0.422,0.094,0.497,0.268,0.997,60.714,0.983,1.361,86.069,0,5
19980930,85,0.144,0.31,0.359,0.163,1.387,0.137,0.185,0.15,0.551,0.346,1.225,6.027,0.889,1.295,104.41,0,6
20101231,41,0.51,0.517,0.296,0.254,2.015,0.331,0.149,1.111,0.759,0.603,3.293,8.281,1.394,2.03,97.605,1,7
20010630,155,0.176,0.225,0.547,0.174,1.062,0.376,0.237,0.21,0.361,0.269,0.566,8.56,1.582,2.347,148.694,2,3
19991231,47,0.74,1.435,0,0.553,4.555,0.317,0.12,2.198,0.9,0.86,8.967,2.048,0,0,304.211,1,1
20030831,115,0.063,0.112,0.199,0.073,1.142,0.106,0.127,0.067,0.388,0.196,0.635,9.204,2.048,2.476,47.686,3,6
19990930,157,0.325,0.441,0.679,0.314,4.59,0.446,0.068,0.478,0.519,0.444,1.08,0.745,0.768,0.986,83.945,2,3
19960930,21,0.523,0.623,0.288,0.331,4.841,0.372,0.144,8.883,0.746,0.639,2.944,1.105,0.898,1.151,39.805,4,6
20000331,94,0.343,0.533,0.526,0.298,1.559,0.303,0.158,0.464,0.633,0.552,1.78,8.06,0.888,1.326,57.897,1,7
20060331,103,0.274,0.32,0.1,0.196,2.817,0.302,0.186,0.378,0.556,0.35,1.269,5.229,0.395,1.272,111.987,2,5
20060331,5,0.417,0.44,0.293,0.312,3.575,0.505,0.475,0.715,0.586,0.473,1.417,1.011,1.603,2.65,184.09,4,7
19960630,113,0.493,0.503,0.534,0.356,2.497,0.543,0.149,0.612,0.642,0.522,1.792,2.928,0.821,1.198,38.206,2,3
20070630,41,0.355,0.488,0.487,0.243,1.564,0.26,0.17,0.556,0.678,0.509,2.204,7.819,1.046,1.63,122.871,1,7
20020930,138,0.419,0.456,0.558,0.406,2.614,0.775,0.185,0.705,0.483,0.452,0.97,4.192,2.765,3.148,92.5,3,4
20120331,64,0.522,0.68,0.561,0.271,1.191,0.257,0.206,1.09,0.81,0.64,4.276,19.464,1.162,1.23,57.073,0,6
20100630,116,0.255,0.256,0.308,0.2,1.401,0.48,0.348,0.355,0.416,0.328,0.837,2.749,1.979,2.164,3.287,2,8
20110930,59,0.526,0.593,0.854,0.336,1.129,0.408,0.308,0.654,0.731,0.629,2.718,13.412,0.953,1.03,11.656,2,5
20090930,126,0.402,0.517,0.367,0.208,2.606,0.213,0.031,0.691,0.76,0.634,3.244,2.721,0.679,1.141,44.59,2,1
20091231,120,0.497,0.514,0,0.396,4.069,0.625,0.231,0.809,0.612,0.516,1.578,2.376,0,0,43.248,3,5
20070331,66,0.576,0.953,0.425,0.466,2.264,0.355,0.163,1.015,0.793,0.726,3.831,6.022,0.427,0.619,25.694,2,2
19970331,50,0.593,1.537,0,0.486,8.303,0.216,0.075,1.273,0.871,0.817,7.451,18.367,1.269,1.405,519.04,0,5
19980630,133,0.317,0.317,0.192,0.215,2.128,0.4,0,0.441,0.537,0.494,1.16,4.758,1.265,1.265,0,2,4
20081031,110,0.521,0.589,0.215,0.43,8.444,0.586,0.002,1.067,0.65,0.588,1.866,0.903,0.776,2.091,79.554,4,2
20110630,81,0.216,0.266,0.308,0.182,0.774,0.321,0.366,0.282,0.462,0.312,0.879,31.495,1.648,2.223,95.175,0,5
19960331,152,0.316,0.498,0.414,0.374,1.333,0.488,0.311,0.491,0.487,0.49,1.006,4.599,1.136,1.136,0,4,3
19960331,42,0.115,0.21,0.443,0.08,0.394,0.066,0.281,0.127,0.664,0.439,1.974,25.571,1.138,1.548,35.057,0,6
20050331,18,0.228,0.229,0.649,0.16,2.365,0.344,0.055,0.294,0.461,0.296,0.856,2.312,1.804,1.964,93.955,4,5
20061231,98,0.072,0.104,0.211,0.069,0.395,0.128,0.405,0.07,0.379,0.123,0.609,28.865,1.909,2.195,352.994,0,4
20080630,89,0.384,0.408,0.549,0.248,1.849,0.373,0.142,0.376,0.625,0.434,1.668,6.264,0.822,0.911,13.179,2,5
20080930,92,0.379,0.383,0.268,0.312,3.627,0.624,0.087,0.694,0.494,0.399,0.985,3.868,3.843,4.905,128.866,3,3
20080930,88,0.267,0.272,0.387,0.167,0.686,0.3,0.335,0.262,0.549,0.341,1.215,18.949,1.007,1.052,0,2,3
20020930,103,0.394,0.474,0.093,0.333,4.007,0.483,0.009,0.607,0.574,0.462,1.348,3.128,0.523,1.478,145.424,2,5
20100331,25,0.278,0.307,0.36,0.118,1.543,0.148,0.096,0.377,0.723,0.677,2.614,11.716,0.685,1.287,9.895,2,4
20100930,9,0.227,0.232,0.368,0.174,0.657,0.402,0.34,0.287,0.422,0.247,0.729,16.529,1.742,1.963,56.512,1,3
20080331,123,0.358,0.408,0.334,0.33,2.59,0.602,0.14,0.555,0.481,0.426,0.927,4.31,1.1,2.649,184.792,3,7
20000131,20,0.393,0.418,0.14,0.265,1.846,0.405,0.098,0.627,0.616,0.534,1.602,3.899,0.559,2.24,110.363,3,1
19990331,17,0.329,0.363,0.212,0.184,1.812,0.252,0.097,0.49,0.66,0.493,1.94,4.212,0.598,1.294,52.963,0,5
20050331,34,0.064,0.085,0.639,0.019,0.507,0.019,0.051,0.066,0.785,0.188,3.644,28.51,1.687,1.687,42.142,2,6
19990630,156,0.331,0.387,0.716,0.262,7.223,0.41,0.001,0.503,0.547,0.419,1.227,1.428,1.004,1.194,112.131,3,5
20020331,2,0.305,0.398,0.375,0.217,1.544,0.268,0.133,0.397,0.621,0.439,1.637,6.848,0.93,1.438,95.2,1,5
20031231,100,0.317,0.345,0.447,0.216,1.486,0.346,0.198,0.381,0.573,0.418,1.375,7.033,0.516,0.799,6.042,1,3
20071231,113,0.371,0.372,0.489,0.27,1.449,0.497,0.317,0.46,0.543,0.44,1.194,10.128,0.767,0.843,0,3,3
20011231,79,0.187,0.345,0.402,0.201,0.794,0.208,0.393,0.273,0.525,0.465,1.44,20.935,0.813,1.123,20.358,0,4
19990430,148,0.191,0.191,0.353,0.078,0.22,0.115,0.535,0.236,0.672,0.566,2.046,78.692,1.616,1.694,0,2,6
19990930,56,0.46,0.602,0.313,0.349,1.555,0.388,0.165,0.653,0.687,0.551,2.194,7.198,0.798,1.585,107.368,1,2
19961231,129,0.485,0.691,0.438,0.284,-1.783,0.253,-0.04,0.943,0.788,0.736,3.724,-9.023,0.487,1.054,78.074,4,1
20091231,96,0.409,0.421,0.425,0.341,2.527,0.636,0.171,0.673,0.521,0.466,1.086,1.517,2.179,2.346,54.339,4,3
20070331,151,0.233,0.456,0.62,0.291,1.305,0.292,0.312,0.263,0.51,0.399,1.042,15.363,0.875,0.958,45.257,2,4
19961231,128,0.608,0.863,0.631,0.446,3.678,0.394,0.009,2.175,0.797,0.711,4.202,4.285,1.135,1.409,194.891,1,6
20060630,120,0.403,0.337,0,0.248,1.877,0.526,0.121,0.691,0.562,0.543,1.282,6.585,0,0,12.688,3,5
20090630,21,19216.5,21220.5,0.502,0.361,2.656,0.246,0.06,2.528,1.327,3.285,-4.009,1.883,0.985,1.077,38.917,4,6
20060630,100,0.224,0.265,0.561,0.165,0.737,0.269,0.332,0.235,0.518,0.358,1.094,34.393,0.652,0.859,4.218,1,3
20110630,153,0.34,0.341,0.81,0.215,2.25,0.366,0.161,0.516,0.585,0.405,1.422,6.509,1.325,1.364,44.737,4,4
20040630,41,0.319,0.711,0.285,0.293,2.909,0.182,0.097,0.47,0.72,0.569,2.733,6.312,1.199,1.52,104.113,0,7
19970930,154,0.361,0.363,0.365,0.281,1.826,0.552,0.304,1.005,0.506,0.414,1.024,3.86,1.003,2.052,106.004,2,7
19970930,33,0.35,0.468,0.623,0.319,2.744,0.428,0.159,0.636,0.557,0.538,1.752,2.177,0.945,0.995,20.431,1,8
20001231,101,0.608,0.627,0.479,0.449,4.198,0.604,0.04,1.551,0.72,0.704,2.567,3.084,1.499,2.798,77.382,3,6
20040331,132,0.014,0.015,0.191,0.011,0.118,0.045,0.474,0.014,0.242,0.05,0.32,152.939,1.633,1.852,60.87,2,6
20020331,103,0.427,0.495,0.095,0.356,6.698,0.522,0.009,0.7,0.588,0.487,1.43,1.243,0.507,1.525,148.786,2,5
20100430,57,0.249,0.298,0.378,0.146,0.984,0.193,0.18,0.324,0.632,0.42,1.721,18.467,1.07,1.219,28.394,1,6
19970930,152,0.462,0.467,0.369,0.392,1.521,0.707,0.348,0.862,0.548,0.541,1.345,3.295,2.745,2.745,0,4,3
20030930,113,0.477,0.494,0.577,0.344,2.01,0.523,0.141,0.653,0.635,0.528,1.826,3.967,0.596,0.854,26.629,2,3
19960430,37,0.417,1.05,0,0.402,3.599,0.206,0.078,0.712,0.777,0.708,3.478,3.933,0,0,262.19,1,5
20050331,70,0.276,0.366,0.233,0.236,1.335,0.333,0.206,0.37,0.534,0.362,1.145,53.659,1.289,1.618,260.846,0,4
20060331,61,0.612,0.727,0.426,0.438,4.692,0.481,0.201,1.58,0.766,0.709,3.281,2.481,1.353,2.977,90.789,3,7
20000630,17,0.328,0.377,0.24,0.181,1.47,0.233,0.252,0.484,0.677,0.496,2.097,5.89,0.639,1.161,45.679,0,5
20000930,53,0.341,0.573,0.457,0.292,3.534,0.261,0.074,0.642,0.664,0.593,2.459,2.357,0.729,1.3,96.836,2,1
19980430,37,0.395,1.077,0,0.429,3.525,0.207,0.095,0.649,0.759,0.699,3.146,4.427,0,0,249.116,1,5
20080331,31,0.175,0.245,0.153,0.19,6.261,0.377,0.043,0.171,0.361,0.21,0.564,9.238,3.286,3.791,85.665,4,7
20060630,46,0.534,0.541,0.46,0.34,4.201,0.475,0.018,1.162,0.707,0.621,2.41,1.906,1.149,1.748,52.945,4,7
20060331,105,0.244,0.315,0.176,0.206,5.091,0.315,0.109,0.396,0.505,0.362,1.022,0.687,1.822,2.194,119.859,1,4
19970228,55,0.466,0.679,0.526,0.445,5.697,0.47,-0.003,0.812,0.65,0.604,1.859,2.295,1.2,1.942,232.941,2,1
20010930,101,0.592,0.592,0.464,0.432,5.91,0.615,0.021,1.427,0.702,0.687,2.358,1.936,1.565,2.949,77.318,3,6
20081231,18,0.321,0.324,0.623,0.186,2.842,0.3,0.023,0.474,0.612,0.423,1.577,-0.201,1.588,1.842,52.59,4,5
20090930,5,0.608,0.608,0.411,0.416,3.479,0.568,0.058,1.549,0.732,0.623,2.725,1.446,2.444,3.613,157.131,4,7
20090930,26,0.757,1.107,0.547,0.532,5.19,0.412,0.078,3.355,0.883,0.844,8.172,2.965,0.983,1.342,213.588,1,5
20140930,138,0.701,0.75,0.422,0.607,2.731,0.748,0.24,3.789,0.758,0.767,4.091,4.315,1.772,1.772,30.255,3,4
20101231,158,0.77,0.775,0.597,0.604,5.117,0.73,0.099,3.149,0.821,0.811,5.508,1.688,1.548,1.749,41.59,4,4
19950630,47,0.836,0.927,0,0.578,4.679,0.581,0.085,4.399,0.898,0.868,8.996,1.932,0,0,347.076,1,1
20020630,42,0.333,0.707,0.499,0.241,1.813,0.147,0.199,0.497,0.773,0.657,3.429,5.101,0.663,0.89,6.444,2,6
20010331,120,0.02,0.6,0,0.295,3.281,0.019,0.096,0.02,0.519,0.506,1.077,2.588,0,0,55.65,2,5
20131231,9,0.215,0.216,0.464,0.158,0.923,0.369,0.375,0.232,0.426,0.254,0.786,8.24,1.165,1.354,36.239,1,3
